#Idx,EeV,g,rIn,v,J,ECB,Group
760,-3.164364e+00,1.550000e+01,1.957340e+00,10,15,3.165158e+00,11
761,-3.161254e+00,6.650000e+01,2.042524e+00,6,66,3.273999e+00,7
762,-3.159537e+00,4.850000e+01,1.997131e+00,8,48,3.183938e+00,9
763,-3.159355e+00,1.650000e+01,1.957545e+00,10,16,3.160313e+00,11
764,-3.156301e+00,3.650000e+01,1.976858e+00,9,36,3.166680e+00,10
765,-3.154867e+00,5.850000e+01,2.019185e+00,7,58,3.224180e+00,8
766,-3.154034e+00,1.750000e+01,1.957763e+00,10,17,3.155177e+00,11
767,-3.151486e+00,1.035000e+02,2.288181e+00,0,103,3.555412e+00,16
768,-3.148402e+00,1.850000e+01,1.957993e+00,10,18,3.149752e+00,11
769,-3.147273e+00,9.850000e+01,2.216458e+00,1,98,3.502666e+00,17
770,-3.147209e+00,7.450000e+01,2.068942e+00,5,74,3.310043e+00,21
771,-3.144679e+00,3.750000e+01,1.977339e+00,9,37,3.155935e+00,10
772,-3.144084e+00,4.950000e+01,1.997779e+00,8,49,3.170037e+00,9
773,-3.142659e+00,8.750000e+01,2.130325e+00,3,87,3.401683e+00,19
774,-3.142458e+00,1.950000e+01,1.958237e+00,10,19,3.144040e+00,11
775,-3.139959e+00,6.750000e+01,2.043443e+00,6,67,3.258597e+00,7
776,-3.138748e+00,8.150000e+01,2.097971e+00,4,81,3.351050e+00,20
777,-3.136203e+00,2.050000e+01,1.958493e+00,10,20,3.138041e+00,11
778,-3.136194e+00,5.950000e+01,2.019979e+00,7,59,3.210580e+00,8
779,-3.134856e+00,9.350000e+01,2.168961e+00,2,93,3.444697e+00,18
780,-3.132749e+00,3.850000e+01,1.977834e+00,9,38,3.144931e+00,10
781,-3.129638e+00,2.150000e+01,1.958762e+00,10,21,3.131758e+00,11
782,-3.128328e+00,5.050000e+01,1.998440e+00,8,50,3.160638e+00,9
783,-3.123294e+00,7.550000e+01,2.069993e+00,5,75,3.292868e+00,21
784,-3.122762e+00,2.250000e+01,1.959045e+00,10,22,3.125192e+00,11
785,-3.120513e+00,3.950000e+01,1.978342e+00,9,39,3.133670e+00,10
786,-3.118369e+00,6.850000e+01,2.044377e+00,6,68,3.243003e+00,7
787,-3.117617e+00,1.045000e+02,2.289912e+00,0,104,3.531612e+00,16
788,-3.117221e+00,6.050000e+01,2.020787e+00,7,60,3.196780e+00,8
789,-3.115576e+00,2.350000e+01,1.959340e+00,10,23,3.118345e+00,11
790,-3.115179e+00,9.950000e+01,2.218019e+00,1,99,3.480038e+00,17
791,-3.114377e+00,8.850000e+01,2.131621e+00,3,88,3.381583e+00,19
792,-3.112506e+00,8.250000e+01,2.099147e+00,4,82,3.332316e+00,20
793,-3.112269e+00,5.150000e+01,1.999116e+00,8,51,3.148860e+00,9
794,-3.108080e+00,2.450000e+01,1.959648e+00,10,24,3.111218e+00,11
795,-3.107970e+00,4.050000e+01,1.978864e+00,9,40,3.122153e+00,10
796,-3.104531e+00,9.450000e+01,2.170389e+00,2,94,3.423247e+00,18
797,-3.100275e+00,2.550000e+01,1.959970e+00,10,25,3.103813e+00,11
798,-3.099088e+00,7.650000e+01,2.071059e+00,5,76,3.275510e+00,21
799,-3.097949e+00,6.150000e+01,2.021610e+00,7,61,3.182784e+00,8
800,-3.096484e+00,6.950000e+01,2.045325e+00,6,69,3.227219e+00,7
801,-3.095908e+00,5.250000e+01,1.999806e+00,8,52,3.136878e+00,9
802,-3.095121e+00,4.150000e+01,1.979399e+00,9,41,3.110383e+00,10
803,-3.092161e+00,2.650000e+01,1.960304e+00,10,26,3.096132e+00,11
804,-3.085977e+00,8.350000e+01,2.100340e+00,4,83,3.313405e+00,20
805,-3.085811e+00,8.950000e+01,2.132934e+00,3,89,3.361314e+00,19
806,-3.083739e+00,2.750000e+01,1.960651e+00,10,27,3.088176e+00,11
807,-3.083475e+00,1.055000e+02,2.291663e+00,0,105,3.507662e+00,16
808,-3.082809e+00,1.005000e+02,2.219599e+00,1,100,3.457254e+00,17
809,-3.081968e+00,4.250000e+01,1.979947e+00,9,42,3.098362e+00,10
810,-3.079245e+00,5.350000e+01,2.000509e+00,8,53,3.124692e+00,9
811,-3.078379e+00,6.250000e+01,2.022448e+00,7,62,3.168591e+00,8
812,-3.075008e+00,2.850000e+01,1.961012e+00,10,28,3.079947e+00,11
813,-3.074591e+00,7.750000e+01,2.072142e+00,5,77,3.257970e+00,21
814,-3.074304e+00,7.050000e+01,2.046289e+00,6,70,3.211247e+00,7
815,-3.073926e+00,9.550000e+01,2.171835e+00,2,95,3.401634e+00,18
816,-3.068509e+00,4.350000e+01,1.980509e+00,9,43,3.086091e+00,10
817,-3.065968e+00,2.950000e+01,1.961385e+00,10,29,3.071447e+00,11
818,-3.062282e+00,5.450000e+01,2.001227e+00,8,54,3.112303e+00,9
819,-3.059162e+00,8.450000e+01,2.101550e+00,4,84,3.294320e+00,20
820,-3.058513e+00,6.350000e+01,2.023300e+00,7,63,3.154203e+00,8
821,-3.056963e+00,9.050000e+01,2.134264e+00,3,90,3.340877e+00,19
822,-3.056622e+00,3.050000e+01,1.961772e+00,10,30,3.062676e+00,11
823,-3.054748e+00,4.450000e+01,1.981085e+00,9,44,3.073573e+00,10
824,-3.051831e+00,7.150000e+01,2.047268e+00,6,71,3.195087e+00,7
825,-3.050165e+00,1.015000e+02,2.221198e+00,1,101,3.434315e+00,17
826,-3.049804e+00,7.850000e+01,2.073240e+00,5,78,3.240250e+00,21
827,-3.049062e+00,1.065000e+02,2.293436e+00,0,106,3.483564e+00,16
828,-3.046968e+00,3.150000e+01,1.962171e+00,10,31,3.053638e+00,11
829,-3.045018e+00,5.550000e+01,2.001958e+00,8,55,3.099714e+00,9
830,-3.043043e+00,9.650000e+01,2.173299e+00,2,96,3.379861e+00,18
831,-3.040682e+00,4.550000e+01,1.981674e+00,9,45,3.060810e+00,10
832,-3.039896e+00,5.000000e-01,1.944272e+00,11,0,3.039896e+00,12
833,-3.039586e+00,1.500000e+00,1.944285e+00,11,1,3.039587e+00,12
834,-3.038967e+00,2.500000e+00,1.944311e+00,11,2,3.038970e+00,12
835,-3.038350e+00,6.450000e+01,2.024166e+00,7,64,3.139622e+00,8
836,-3.038036e+00,3.500000e+00,1.944349e+00,11,3,3.038046e+00,12
837,-3.037008e+00,3.250000e+01,1.962584e+00,10,32,3.044334e+00,11
838,-3.036797e+00,4.500000e+00,1.944400e+00,11,4,3.036816e+00,12
839,-3.035247e+00,5.500000e+00,1.944463e+00,11,5,3.035282e+00,12
840,-3.033387e+00,6.500000e+00,1.944540e+00,11,6,3.033446e+00,12
841,-3.032062e+00,8.550000e+01,2.102776e+00,4,85,3.275062e+00,20
842,-3.031218e+00,7.500000e+00,1.944629e+00,11,7,3.031308e+00,12
843,-3.029067e+00,7.250000e+01,2.048262e+00,6,72,3.178741e+00,22
844,-3.028739e+00,8.500000e+00,1.944730e+00,11,8,3.028870e+00,12
845,-3.027834e+00,9.150000e+01,2.135612e+00,3,91,3.320275e+00,19
846,-3.027456e+00,5.650000e+01,2.002704e+00,8,56,3.086924e+00,9
847,-3.026742e+00,3.350000e+01,1.963010e+00,10,33,3.034765e+00,11
848,-3.026314e+00,4.650000e+01,1.982277e+00,9,46,3.047804e+00,10
849,-3.025951e+00,9.500000e+00,1.944845e+00,11,9,3.026134e+00,12
850,-3.024729e+00,7.950000e+01,2.074354e+00,5,79,3.222350e+00,21
851,-3.022853e+00,1.050000e+01,1.944972e+00,11,10,3.023100e+00,12
852,-3.019446e+00,1.150000e+01,1.945112e+00,11,11,3.019770e+00,12
853,-3.017892e+00,6.550000e+01,2.025048e+00,7,65,3.124849e+00,8
854,-3.017247e+00,1.025000e+02,2.222817e+00,1,102,3.411224e+00,17
855,-3.016169e+00,3.450000e+01,1.963449e+00,10,34,3.024933e+00,11
856,-3.015730e+00,1.250000e+01,1.945265e+00,11,12,3.016147e+00,12
857,-3.014381e+00,1.075000e+02,2.295231e+00,0,107,3.459320e+00,16
858,-3.011883e+00,9.750000e+01,2.174783e+00,2,97,3.357929e+00,18
859,-3.011705e+00,1.350000e+01,1.945431e+00,11,13,3.012230e+00,12
860,-3.011644e+00,4.750000e+01,1.982893e+00,9,47,3.034558e+00,10
861,-3.009595e+00,5.750000e+01,2.003464e+00,8,57,3.073935e+00,9
862,-3.007371e+00,1.450000e+01,1.945609e+00,11,14,3.008022e+00,12
863,-3.006011e+00,7.350000e+01,2.049272e+00,6,73,3.162211e+00,22
864,-3.005292e+00,3.550000e+01,1.963901e+00,10,35,3.014841e+00,11
865,-3.004678e+00,8.650000e+01,2.104019e+00,4,86,3.255633e+00,20
866,-3.002729e+00,1.550000e+01,1.945800e+00,11,15,3.003524e+00,12
867,-2.999367e+00,8.050000e+01,2.075484e+00,5,80,3.204274e+00,21
868,-2.998425e+00,9.250000e+01,2.136978e+00,3,92,3.299508e+00,19
869,-2.997779e+00,1.650000e+01,1.946004e+00,11,16,2.998737e+00,12
870,-2.997140e+00,6.650000e+01,2.025944e+00,7,66,3.109885e+00,8
871,-2.996673e+00,4.850000e+01,1.983523e+00,9,48,3.021073e+00,10
872,-2.994110e+00,3.650000e+01,1.964367e+00,10,36,3.004489e+00,11
873,-2.992520e+00,1.750000e+01,1.946221e+00,11,17,2.993664e+00,12
874,-2.991436e+00,5.850000e+01,2.004238e+00,8,58,3.060749e+00,9
875,-2.986954e+00,1.850000e+01,1.946450e+00,11,18,2.988305e+00,12
876,-2.984058e+00,1.035000e+02,2.224456e+00,1,103,3.387983e+00,17
877,-2.982665e+00,7.450000e+01,2.050297e+00,6,74,3.145498e+00,22
878,-2.982624e+00,3.750000e+01,1.964845e+00,10,37,2.993880e+00,11
879,-2.981401e+00,4.950000e+01,1.984167e+00,9,49,3.007353e+00,10
880,-2.981080e+00,1.950000e+01,1.946693e+00,11,19,2.982662e+00,12
881,-2.980448e+00,9.850000e+01,2.176284e+00,2,98,3.335841e+00,18
882,-2.979431e+00,1.085000e+02,2.297047e+00,0,108,3.434933e+00,16
883,-2.977011e+00,8.750000e+01,2.105279e+00,4,87,3.236036e+00,20
884,-2.976095e+00,6.750000e+01,2.026854e+00,7,67,3.094732e+00,8
885,-2.974898e+00,2.050000e+01,1.946948e+00,11,20,2.976736e+00,12
886,-2.973719e+00,8.150000e+01,2.076630e+00,5,81,3.186022e+00,21
887,-2.972981e+00,5.950000e+01,2.005026e+00,8,59,3.047367e+00,9
888,-2.970834e+00,3.850000e+01,1.965337e+00,10,38,2.983016e+00,11
889,-2.968738e+00,9.350000e+01,2.138361e+00,3,93,3.278578e+00,19
890,-2.968410e+00,2.150000e+01,1.947216e+00,11,21,2.970531e+00,12
891,-2.965829e+00,5.050000e+01,1.984824e+00,9,50,2.998138e+00,10
892,-2.961615e+00,2.250000e+01,1.947497e+00,11,22,2.964045e+00,12
893,-2.959030e+00,7.550000e+01,2.051337e+00,6,75,3.128604e+00,22
894,-2.958741e+00,3.950000e+01,1.965843e+00,10,39,2.971898e+00,11
895,-2.954757e+00,6.850000e+01,2.027780e+00,7,68,3.079391e+00,8
896,-2.954514e+00,2.350000e+01,1.947791e+00,11,23,2.957283e+00,12
897,-2.954230e+00,6.050000e+01,2.005829e+00,8,60,3.033789e+00,9
898,-2.950599e+00,1.045000e+02,2.226115e+00,1,104,3.364594e+00,17
899,-2.949958e+00,5.150000e+01,1.985496e+00,9,51,2.986549e+00,10
900,-2.949064e+00,8.850000e+01,2.106555e+00,4,88,3.216270e+00,20
901,-2.948740e+00,9.950000e+01,2.177805e+00,2,99,3.313598e+00,18
902,-2.947786e+00,8.250000e+01,2.077793e+00,5,82,3.167596e+00,21
903,-2.947106e+00,2.450000e+01,1.948098e+00,11,24,2.950244e+00,12
904,-2.946345e+00,4.050000e+01,1.966362e+00,10,40,2.960528e+00,11
905,-2.944216e+00,1.095000e+02,2.298885e+00,0,109,3.410404e+00,16
906,-2.939393e+00,2.550000e+01,1.948418e+00,11,25,2.942931e+00,12
907,-2.938773e+00,9.450000e+01,2.139762e+00,3,94,3.257489e+00,19
908,-2.935183e+00,6.150000e+01,2.006646e+00,8,61,3.020018e+00,9
909,-2.935107e+00,7.650000e+01,2.052393e+00,6,76,3.111529e+00,22
910,-2.933788e+00,5.250000e+01,1.986181e+00,9,52,2.974758e+00,10
911,-2.933647e+00,4.150000e+01,1.966894e+00,10,41,2.948909e+00,11
912,-2.933128e+00,6.950000e+01,2.028721e+00,7,69,3.063863e+00,8
913,-2.931374e+00,2.650000e+01,1.948751e+00,11,26,2.935345e+00,12
914,-2.923051e+00,2.750000e+01,1.949096e+00,11,27,2.927488e+00,12
915,-2.921570e+00,8.350000e+01,2.078971e+00,5,83,3.148998e+00,21
916,-2.920836e+00,8.950000e+01,2.107849e+00,4,89,3.196339e+00,20
917,-2.920648e+00,4.250000e+01,1.967439e+00,10,42,2.937042e+00,11
918,-2.917320e+00,5.350000e+01,1.986880e+00,9,53,2.962767e+00,10
919,-2.916871e+00,1.055000e+02,2.227795e+00,1,105,3.341058e+00,17
920,-2.916759e+00,1.005000e+02,2.179344e+00,2,100,3.291203e+00,18
921,-2.915843e+00,6.250000e+01,2.007477e+00,8,62,3.006054e+00,9
922,-2.914423e+00,2.850000e+01,1.949455e+00,11,28,2.919362e+00,12
923,-2.911208e+00,7.050000e+01,2.029676e+00,7,70,3.048151e+00,8
924,-2.910898e+00,7.750000e+01,2.053464e+00,6,77,3.094277e+00,22
925,-2.908736e+00,1.105000e+02,2.300744e+00,0,110,3.385736e+00,16
926,-2.908533e+00,9.550000e+01,2.141181e+00,3,95,3.236241e+00,19
927,-2.907348e+00,4.350000e+01,1.967998e+00,10,43,2.924929e+00,11
928,-2.905490e+00,2.950000e+01,1.949826e+00,11,29,2.910968e+00,12
929,-2.900556e+00,5.450000e+01,1.987593e+00,9,54,2.950577e+00,10
930,-2.896254e+00,3.050000e+01,1.950211e+00,11,30,2.902308e+00,12
931,-2.896209e+00,6.350000e+01,2.008323e+00,8,63,2.991900e+00,9
932,-2.895070e+00,8.450000e+01,2.080166e+00,5,84,3.130228e+00,21
933,-2.893748e+00,4.450000e+01,1.968571e+00,10,44,2.912573e+00,11
934,-2.892330e+00,9.050000e+01,2.109159e+00,4,90,3.176244e+00,20
935,-2.888999e+00,7.150000e+01,2.030647e+00,7,71,3.032254e+00,8
936,-2.886714e+00,3.150000e+01,1.950609e+00,11,31,2.893384e+00,12
937,-2.886402e+00,7.850000e+01,2.054551e+00,6,78,3.076848e+00,22
938,-2.884506e+00,1.015000e+02,2.180903e+00,2,101,3.268657e+00,18
939,-2.883495e+00,5.550000e+01,1.988320e+00,9,55,2.938190e+00,10
940,-2.882876e+00,1.065000e+02,2.229494e+00,1,106,3.317378e+00,17
941,-2.880397e+00,5.000000e-01,1.933532e+00,12,0,2.880397e+00,13
942,-2.880090e+00,1.500000e+00,1.933544e+00,12,1,2.880091e+00,13
943,-2.879848e+00,4.550000e+01,1.969156e+00,10,45,2.899976e+00,11
944,-2.879478e+00,2.500000e+00,1.933570e+00,12,2,2.879481e+00,13
945,-2.878559e+00,3.500000e+00,1.933608e+00,12,3,2.878568e+00,13
946,-2.878018e+00,9.650000e+01,2.142618e+00,3,96,3.214836e+00,19
947,-2.877334e+00,4.500000e+00,1.933658e+00,12,4,2.877353e+00,13
948,-2.876871e+00,3.250000e+01,1.951020e+00,11,32,2.884197e+00,12
949,-2.876283e+00,6.450000e+01,2.009183e+00,8,64,2.977555e+00,9
950,-2.875802e+00,5.500000e+00,1.933722e+00,12,5,2.875838e+00,13
951,-2.873965e+00,6.500000e+00,1.933798e+00,12,6,2.874023e+00,13
952,-2.872993e+00,1.115000e+02,2.302626e+00,0,111,3.360930e+00,16
953,-2.871821e+00,7.500000e+00,1.933887e+00,12,7,2.871911e+00,13
954,-2.869372e+00,8.500000e+00,1.933988e+00,12,8,2.869503e+00,13
955,-2.868290e+00,8.550000e+01,2.081377e+00,5,85,3.111290e+00,21
956,-2.866726e+00,3.350000e+01,1.951444e+00,11,33,2.874749e+00,12
957,-2.866616e+00,9.500000e+00,1.934102e+00,12,9,2.866799e+00,13
958,-2.866501e+00,7.250000e+01,2.031633e+00,7,72,3.016176e+00,23
959,-2.866139e+00,5.650000e+01,1.989061e+00,9,56,2.925607e+00,10
960,-2.865649e+00,4.650000e+01,1.969756e+00,10,46,2.887139e+00,11
961,-2.863555e+00,1.050000e+01,1.934229e+00,12,10,2.863802e+00,13
962,-2.863546e+00,9.150000e+01,2.110487e+00,4,91,3.155986e+00,20
963,-2.861623e+00,7.950000e+01,2.055654e+00,6,79,3.059244e+00,22
964,-2.860189e+00,1.150000e+01,1.934368e+00,12,11,2.860513e+00,13
965,-2.856517e+00,1.250000e+01,1.934520e+00,12,12,2.856934e+00,13
966,-2.856279e+00,3.450000e+01,1.951881e+00,11,34,2.865043e+00,12
967,-2.856065e+00,6.550000e+01,2.010058e+00,8,65,2.963022e+00,9
968,-2.852540e+00,1.350000e+01,1.934685e+00,12,13,2.853065e+00,13
969,-2.851985e+00,1.025000e+02,2.182480e+00,2,102,3.245962e+00,18
970,-2.851152e+00,4.750000e+01,1.970369e+00,10,47,2.874065e+00,11
971,-2.848615e+00,1.075000e+02,2.231214e+00,1,107,3.293555e+00,17
972,-2.848488e+00,5.750000e+01,1.989816e+00,9,57,2.912828e+00,10
973,-2.848257e+00,1.450000e+01,1.934863e+00,12,14,2.848908e+00,13
974,-2.847230e+00,9.750000e+01,2.144073e+00,3,97,3.193276e+00,19
975,-2.845530e+00,3.550000e+01,1.952331e+00,11,35,2.855079e+00,12
976,-2.843716e+00,7.350000e+01,2.032633e+00,7,73,2.999917e+00,23
977,-2.843670e+00,1.550000e+01,1.935053e+00,12,15,2.844465e+00,13
978,-2.841229e+00,8.650000e+01,2.082605e+00,5,86,3.092185e+00,21
979,-2.838779e+00,1.650000e+01,1.935256e+00,12,16,2.839737e+00,13
980,-2.836990e+00,1.125000e+02,2.304530e+00,0,112,3.335990e+00,16
981,-2.836559e+00,8.050000e+01,2.056773e+00,6,80,3.041466e+00,22
982,-2.836357e+00,4.850000e+01,1.970996e+00,10,48,2.860758e+00,11
983,-2.835557e+00,6.650000e+01,2.010947e+00,8,66,2.948302e+00,9
984,-2.834486e+00,9.250000e+01,2.111832e+00,4,92,3.135568e+00,20
985,-2.834480e+00,3.650000e+01,1.952794e+00,11,36,2.844859e+00,12
986,-2.833583e+00,1.750000e+01,1.935472e+00,12,17,2.834726e+00,13
987,-2.830543e+00,5.850000e+01,1.990585e+00,9,58,2.899856e+00,10
988,-2.828082e+00,1.850000e+01,1.935701e+00,12,18,2.829433e+00,13
989,-2.823130e+00,3.750000e+01,1.953271e+00,11,37,2.834387e+00,12
990,-2.822279e+00,1.950000e+01,1.935942e+00,12,19,2.823860e+00,13
991,-2.821265e+00,4.950000e+01,1.971636e+00,10,49,2.847218e+00,11
992,-2.820645e+00,7.450000e+01,2.033649e+00,7,74,2.983478e+00,23
993,-2.819195e+00,1.035000e+02,2.184077e+00,2,103,3.223120e+00,18
994,-2.816171e+00,2.050000e+01,1.936197e+00,12,20,2.818009e+00,13
995,-2.816171e+00,9.850000e+01,2.145546e+00,3,98,3.171563e+00,19
996,-2.814759e+00,6.750000e+01,2.011852e+00,8,67,2.933397e+00,9
997,-2.814091e+00,1.085000e+02,2.232954e+00,1,108,3.269593e+00,17
998,-2.813890e+00,8.750000e+01,2.083849e+00,5,87,3.072914e+00,21
999,-2.812305e+00,5.950000e+01,1.991369e+00,9,59,2.886691e+00,10
1000,-2.811480e+00,3.850000e+01,1.953761e+00,11,38,2.823662e+00,12
1001,-2.811214e+00,8.150000e+01,2.057907e+00,6,81,3.023516e+00,22
1002,-2.809760e+00,2.150000e+01,1.936464e+00,12,21,2.811880e+00,13
1003,-2.805877e+00,5.050000e+01,1.972290e+00,10,50,2.838187e+00,11
1004,-2.805151e+00,9.350000e+01,2.113195e+00,4,93,3.114992e+00,20
1005,-2.803046e+00,2.250000e+01,1.936744e+00,12,22,2.805476e+00,13
1006,-2.800726e+00,1.135000e+02,2.306456e+00,0,113,3.310916e+00,16
1007,-2.799530e+00,3.950000e+01,1.954264e+00,11,39,2.812687e+00,12
1008,-2.797289e+00,7.550000e+01,2.034681e+00,7,75,2.966863e+00,23
1009,-2.796029e+00,2.350000e+01,1.937037e+00,12,23,2.798798e+00,13
1010,-2.793775e+00,6.050000e+01,1.992166e+00,9,60,2.873335e+00,10
1011,-2.793673e+00,6.850000e+01,2.012770e+00,8,68,2.918307e+00,9
1012,-2.790193e+00,5.150000e+01,1.972958e+00,10,51,2.826784e+00,11
1013,-2.788709e+00,2.450000e+01,1.937342e+00,12,24,2.791847e+00,13
1014,-2.787281e+00,4.050000e+01,1.954780e+00,11,40,2.801465e+00,12
1015,-2.786273e+00,8.850000e+01,2.085110e+00,5,88,3.053479e+00,21
1016,-2.786139e+00,1.045000e+02,2.185693e+00,2,104,3.200134e+00,18
1017,-2.785586e+00,8.250000e+01,2.059058e+00,6,82,3.005396e+00,22
1018,-2.784841e+00,9.950000e+01,2.147038e+00,3,99,3.149700e+00,19
1019,-2.781088e+00,2.550000e+01,1.937661e+00,12,25,2.784626e+00,13
1020,-2.779304e+00,1.095000e+02,2.234715e+00,1,109,3.245492e+00,17
1021,-2.775543e+00,9.450000e+01,2.114575e+00,4,94,3.094259e+00,20
1022,-2.774953e+00,6.150000e+01,1.992978e+00,9,61,2.859788e+00,10
1023,-2.774735e+00,4.150000e+01,1.955310e+00,11,41,2.789996e+00,12
1024,-2.774215e+00,5.250000e+01,1.973639e+00,10,52,2.815185e+00,11
1025,-2.773648e+00,7.650000e+01,2.035727e+00,7,76,2.950070e+00,23
1026,-2.773165e+00,2.650000e+01,1.937992e+00,12,26,2.777136e+00,13
1027,-2.772299e+00,6.950000e+01,2.013704e+00,8,69,2.903034e+00,9
1028,-2.764941e+00,2.750000e+01,1.938336e+00,12,27,2.769379e+00,13
1029,-2.764205e+00,1.145000e+02,2.308405e+00,0,114,3.285712e+00,16
1030,-2.761890e+00,4.250000e+01,1.955853e+00,11,42,2.778284e+00,12
1031,-2.759680e+00,8.350000e+01,2.060224e+00,6,83,2.987107e+00,22
1032,-2.758380e+00,8.950000e+01,2.086388e+00,5,89,3.033882e+00,21
1033,-2.757943e+00,5.350000e+01,1.974334e+00,10,53,2.803389e+00,11
1034,-2.756416e+00,2.850000e+01,1.938694e+00,12,28,2.761355e+00,13
1035,-2.755841e+00,6.250000e+01,1.993804e+00,9,62,2.846053e+00,10
1036,-2.753243e+00,1.005000e+02,2.148548e+00,3,100,3.127687e+00,19
1037,-2.752818e+00,1.055000e+02,2.187329e+00,2,105,3.177005e+00,18
1038,-2.750637e+00,7.050000e+01,2.014652e+00,8,70,2.887580e+00,9
1039,-2.749724e+00,7.750000e+01,2.036789e+00,7,77,2.933104e+00,23
1040,-2.748748e+00,4.350000e+01,1.956409e+00,11,43,2.766329e+00,12
1041,-2.747590e+00,2.950000e+01,1.939064e+00,12,29,2.753068e+00,13
1042,-2.745662e+00,9.550000e+01,2.115972e+00,4,95,3.073370e+00,20
1043,-2.744256e+00,1.105000e+02,2.236497e+00,1,110,3.221256e+00,17
1044,-2.741377e+00,5.450000e+01,1.975044e+00,10,54,2.791398e+00,11
1045,-2.738464e+00,3.050000e+01,1.939447e+00,12,30,2.744519e+00,13
1046,-2.736440e+00,6.350000e+01,1.994644e+00,9,63,2.832130e+00,10
1047,-2.735310e+00,4.450000e+01,1.956979e+00,11,44,2.754135e+00,12
1048,-2.733494e+00,8.450000e+01,2.061406e+00,6,84,2.968652e+00,22
1049,-2.730211e+00,9.050000e+01,2.087682e+00,5,90,3.014125e+00,21
1050,-2.729039e+00,3.150000e+01,1.939843e+00,12,31,2.735709e+00,13
1051,-2.728691e+00,7.150000e+01,2.015616e+00,8,71,2.871947e+00,9
1052,-2.727428e+00,1.155000e+02,2.310376e+00,0,115,3.260380e+00,16
1053,-2.725518e+00,7.850000e+01,2.037867e+00,7,78,2.915964e+00,23
1054,-2.724518e+00,5.550000e+01,1.975767e+00,10,55,2.779214e+00,11
1055,-2.723495e+00,5.000000e-01,1.923487e+00,13,0,2.723495e+00,14
1056,-2.723193e+00,1.500000e+00,1.923500e+00,13,1,2.723193e+00,14
1057,-2.722587e+00,2.500000e+00,1.923525e+00,13,2,2.722591e+00,14
1058,-2.721680e+00,3.500000e+00,1.923563e+00,13,3,2.721689e+00,14
1059,-2.721575e+00,4.550000e+01,1.957562e+00,11,45,2.741703e+00,12
1060,-2.721377e+00,1.015000e+02,2.150076e+00,3,101,3.105528e+00,19
1061,-2.720469e+00,4.500000e+00,1.923613e+00,13,4,2.720488e+00,14
1062,-2.719314e+00,3.250000e+01,1.940252e+00,12,32,2.726639e+00,13
1063,-2.719233e+00,1.065000e+02,2.188984e+00,2,106,3.153735e+00,18
1064,-2.718956e+00,5.500000e+00,1.923677e+00,13,5,2.718992e+00,14
1065,-2.717141e+00,6.500000e+00,1.923752e+00,13,6,2.717199e+00,14
1066,-2.716750e+00,6.450000e+01,1.995499e+00,9,64,2.818022e+00,10
1067,-2.715511e+00,9.650000e+01,2.117387e+00,4,96,3.052329e+00,20
1068,-2.715023e+00,7.500000e+00,1.923841e+00,13,7,2.715113e+00,14
1069,-2.712603e+00,8.500000e+00,1.923942e+00,13,8,2.712734e+00,14
1070,-2.709881e+00,9.500000e+00,1.924055e+00,13,9,2.710064e+00,14
1071,-2.709290e+00,3.350000e+01,1.940674e+00,12,33,2.717313e+00,13
1072,-2.708949e+00,1.115000e+02,2.238300e+00,1,111,3.196886e+00,17
1073,-2.707546e+00,4.650000e+01,1.958158e+00,11,46,2.729036e+00,12
1074,-2.707368e+00,5.650000e+01,1.976504e+00,10,56,2.766836e+00,11
1075,-2.707030e+00,8.550000e+01,2.062605e+00,6,85,2.950031e+00,22
1076,-2.706857e+00,1.050000e+01,1.924182e+00,13,10,2.707104e+00,14
1077,-2.706459e+00,7.250000e+01,2.016594e+00,8,72,2.856134e+00,24
1078,-2.703531e+00,1.150000e+01,1.924321e+00,13,11,2.703855e+00,14
1079,-2.701769e+00,9.150000e+01,2.088993e+00,5,91,2.994209e+00,21
1080,-2.701032e+00,7.950000e+01,2.038960e+00,7,79,2.898653e+00,23
1081,-2.699903e+00,1.250000e+01,1.924473e+00,13,12,2.700320e+00,14
1082,-2.698968e+00,3.450000e+01,1.941110e+00,12,34,2.707732e+00,13
1083,-2.696772e+00,6.550000e+01,1.996368e+00,9,65,2.803728e+00,10
1084,-2.695974e+00,1.350000e+01,1.924637e+00,13,13,2.696499e+00,14
1085,-2.693221e+00,4.750000e+01,1.958769e+00,11,47,2.716135e+00,12
1086,-2.691744e+00,1.450000e+01,1.924814e+00,13,14,2.692394e+00,14
1087,-2.690397e+00,1.165000e+02,2.312371e+00,0,116,3.234921e+00,16
1088,-2.689927e+00,5.750000e+01,1.977254e+00,10,57,2.754268e+00,11
1089,-2.689245e+00,1.025000e+02,2.151623e+00,3,102,3.083222e+00,19
1090,-2.688348e+00,3.550000e+01,1.941558e+00,12,35,2.697897e+00,13
1091,-2.687212e+00,1.550000e+01,1.925004e+00,13,15,2.688006e+00,14
1092,-2.685387e+00,1.075000e+02,2.190660e+00,2,107,3.130327e+00,18
1093,-2.685090e+00,9.750000e+01,2.118820e+00,4,97,3.031136e+00,20
1094,-2.683944e+00,7.350000e+01,2.017587e+00,8,73,2.840145e+00,24
1095,-2.682379e+00,1.650000e+01,1.925206e+00,13,16,2.683338e+00,14
1096,-2.680290e+00,8.650000e+01,2.063820e+00,6,86,2.931246e+00,22
1097,-2.678603e+00,4.850000e+01,1.959392e+00,11,48,2.703004e+00,12
