#Idx,EeV,g,rIn,v,J,ECB,Group
4574,-1.676608e+00,7.980000e+02,1.656129e+00,31,66,1.826770e+00,30
4575,-1.676432e+00,2.118000e+03,2.017850e+00,5,176,3.256612e+00,30
4576,-1.676198e+00,6.690000e+02,1.734920e+00,23,111,2.190267e+00,30
4577,-1.675351e+00,1.077000e+03,2.045340e+00,4,179,3.323409e+00,30
4578,-1.674854e+00,1.494000e+03,1.768902e+00,20,124,2.345832e+00,30
4579,-1.674720e+00,1.590000e+03,1.793297e+00,18,132,2.455216e+00,30
4580,-1.674485e+00,1.041000e+03,1.993192e+00,6,173,3.188614e+00,30
4581,-1.671205e+00,2.190000e+03,2.076657e+00,3,182,3.389000e+00,30
4582,-1.671004e+00,1.410000e+02,1.621788e+00,35,23,1.684369e+00,30
4583,-1.669548e+00,2.046000e+03,1.970746e+00,7,170,3.119426e+00,30
4584,-1.667218e+00,1.446000e+03,1.757498e+00,21,120,2.287197e+00,30
4585,-1.666742e+00,1.638000e+03,1.806360e+00,17,136,2.505860e+00,30
4586,-1.664662e+00,2.370000e+02,1.630364e+00,34,39,1.709034e+00,30
4587,-1.664299e+00,8.850000e+02,1.847833e+00,14,147,2.678432e+00,30
4588,-1.663966e+00,1.113000e+03,2.113582e+00,2,185,3.453388e+00,30
4589,-1.663278e+00,9.660000e+02,1.674904e+00,29,80,1.899256e+00,30
4590,-1.663268e+00,2.940000e+02,1.622036e+00,35,24,1.677977e+00,30
4591,-1.662088e+00,1.038000e+03,1.684424e+00,28,86,1.942044e+00,30
4592,-1.661953e+00,6.060000e+02,1.638989e+00,33,50,1.740633e+00,30
4593,-1.661667e+00,1.005000e+03,1.950094e+00,8,167,3.049064e+00,30
4594,-1.659964e+00,3.570000e+02,1.647763e+00,32,59,1.775535e+00,30
4595,-1.659284e+00,1.230000e+03,1.714313e+00,25,102,2.079223e+00,30
4596,-1.659130e+00,1.854000e+03,1.878603e+00,12,154,2.795578e+00,30
4597,-1.658225e+00,5.850000e+02,1.704174e+00,26,97,2.030754e+00,30
4598,-1.655214e+00,1.530000e+02,1.622295e+00,35,25,1.671342e+00,30
4599,-1.654594e+00,1.398000e+03,1.746584e+00,22,116,2.226012e+00,30
4600,-1.654375e+00,4.050000e+02,1.656830e+00,31,67,1.809919e+00,30
4601,-1.653611e+00,2.262000e+03,2.160009e+00,1,188,3.516579e+00,30
4602,-1.653363e+00,1.686000e+03,1.820055e+00,16,140,2.553749e+00,30
4603,-1.653104e+00,8.940000e+02,1.665948e+00,30,74,1.849496e+00,30
4604,-1.652295e+00,6.450000e+02,1.724959e+00,24,107,2.123108e+00,30
4605,-1.651681e+00,4.860000e+02,1.630779e+00,34,40,1.698708e+00,30
4606,-1.650891e+00,1.974000e+03,1.930935e+00,9,164,2.977551e+00,30
4607,-1.649289e+00,1.110000e+03,1.694524e+00,27,92,1.977778e+00,30
4608,-1.646844e+00,3.180000e+02,1.622564e+00,35,26,1.664466e+00,30
4609,-1.645284e+00,3.090000e+02,1.639519e+00,33,51,1.727657e+00,30
4610,-1.640215e+00,7.260000e+02,1.648389e+00,32,60,1.760403e+00,30
4611,-1.640123e+00,1.149000e+03,2.229342e+00,0,191,3.578591e+00,30
4612,-1.638387e+00,2.490000e+02,1.631204e+00,34,41,1.688160e+00,30
4613,-1.638158e+00,1.650000e+02,1.622843e+00,35,27,1.657350e+00,30
4614,-1.637273e+00,9.690000e+02,1.913048e+00,10,161,2.904911e+00,30
4615,-1.637102e+00,1.350000e+03,1.736133e+00,23,112,2.162347e+00,30
4616,-1.636058e+00,4.890000e+02,1.675758e+00,29,81,1.879056e+00,30
4617,-1.635885e+00,9.090000e+02,1.863694e+00,13,151,2.718843e+00,30
4618,-1.634493e+00,1.734000e+03,1.834433e+00,15,144,2.598846e+00,30
4619,-1.632663e+00,5.250000e+02,1.685345e+00,28,87,1.920387e+00,30
4620,-1.631844e+00,8.220000e+02,1.657542e+00,31,68,1.792881e+00,30
4621,-1.631323e+00,7.770000e+02,1.782258e+00,19,129,2.369557e+00,30
4622,-1.630469e+00,7.530000e+02,1.770282e+00,20,125,2.314583e+00,30
4623,-1.629156e+00,3.420000e+02,1.623133e+00,35,28,1.649996e+00,30
4624,-1.628308e+00,6.300000e+02,1.640060e+00,33,52,1.714474e+00,30
4625,-1.628085e+00,4.530000e+02,1.666736e+00,30,75,1.830777e+00,30
4626,-1.626970e+00,8.010000e+02,1.794788e+00,18,133,2.421876e+00,30
4627,-1.624783e+00,5.100000e+02,1.631640e+00,34,42,1.677393e+00,31
4628,-1.624663e+00,1.182000e+03,1.705220e+00,26,98,2.006402e+00,31
4629,-1.624511e+00,7.290000e+02,1.758826e+00,21,121,2.257009e+00,31
4630,-1.623790e+00,6.210000e+02,1.715418e+00,25,103,2.053623e+00,31
4631,-1.620869e+00,1.902000e+03,1.896262e+00,11,158,2.831175e+00,31
4632,-1.620165e+00,3.690000e+02,1.649026e+00,32,61,1.745077e+00,31
4633,-1.619840e+00,1.770000e+02,1.623433e+00,35,29,1.642405e+00,31
4634,-1.617656e+00,5.610000e+02,1.695512e+00,27,93,1.954688e+00,31
4635,-1.617308e+00,8.250000e+02,1.807908e+00,17,137,2.471493e+00,31
4636,-1.614867e+00,1.302000e+03,1.726124e+00,24,108,2.096278e+00,31
4637,-1.613562e+00,7.050000e+02,1.747861e+00,22,117,2.196894e+00,31
4638,-1.611027e+00,3.210000e+02,1.640612e+00,33,53,1.701087e+00,31
4639,-1.610870e+00,2.610000e+02,1.632087e+00,34,43,1.666407e+00,31
4640,-1.610209e+00,3.660000e+02,1.623744e+00,35,30,1.634580e+00,31
4641,-1.610049e+00,1.782000e+03,1.849552e+00,14,148,2.641124e+00,31
4642,-1.609017e+00,4.170000e+02,1.658265e+00,31,69,1.775660e+00,31
4643,-1.608551e+00,1.065000e+03,2.020163e+00,5,177,3.211153e+00,31
4644,-1.608550e+00,9.900000e+02,1.676623e+00,29,82,1.858691e+00,31
4645,-1.608079e+00,2.094000e+03,1.995427e+00,6,174,3.144023e+00,31
4646,-1.605992e+00,2.166000e+03,2.047738e+00,4,180,3.277088e+00,31
4647,-1.605276e+00,6.000000e+00,1.615703e+00,36,0,1.605276e+00,31
4648,-1.604957e+00,9.000000e+00,1.615713e+00,36,1,1.604982e+00,31
4649,-1.604615e+00,1.029000e+03,1.972909e+00,7,171,3.075711e+00,31
4650,-1.604321e+00,3.000000e+01,1.615734e+00,36,2,1.604404e+00,31
4651,-1.603366e+00,2.100000e+01,1.615765e+00,36,3,1.603544e+00,31
4652,-1.602953e+00,1.062000e+03,1.686277e+00,28,88,1.898572e+00,31
4653,-1.602774e+00,9.180000e+02,1.667535e+00,30,76,1.811884e+00,31
4654,-1.602245e+00,8.490000e+02,1.821663e+00,16,141,2.518367e+00,31
4655,-1.602092e+00,5.400000e+01,1.615806e+00,36,4,1.602406e+00,31
4656,-1.601740e+00,9.330000e+02,1.880442e+00,12,155,2.756378e+00,31
4657,-1.600501e+00,3.300000e+01,1.615858e+00,36,5,1.600995e+00,31
4658,-1.600366e+00,1.101000e+03,2.079149e+00,3,183,3.341825e+00,31
4659,-1.600264e+00,1.890000e+02,1.624066e+00,35,31,1.626523e+00,31
4660,-1.599814e+00,7.500000e+02,1.649674e+00,32,62,1.729559e+00,31
4661,-1.598592e+00,7.800000e+01,1.615920e+00,36,6,1.599311e+00,31
4662,-1.598203e+00,2.022000e+03,1.952189e+00,8,168,3.006232e+00,31
4663,-1.597740e+00,6.810000e+02,1.737360e+00,23,113,2.134307e+00,31
4664,-1.596647e+00,5.340000e+02,1.632544e+00,34,44,1.655206e+00,31
4665,-1.596365e+00,4.500000e+01,1.615992e+00,36,7,1.597358e+00,31
4666,-1.593821e+00,1.020000e+02,1.616075e+00,36,8,1.595139e+00,31
4667,-1.593442e+00,6.540000e+02,1.641175e+00,33,54,1.687496e+00,31
4668,-1.591644e+00,2.238000e+03,2.116180e+00,2,186,3.405366e+00,31
4669,-1.590959e+00,5.700000e+01,1.616168e+00,36,9,1.592654e+00,31
4670,-1.590825e+00,5.970000e+02,1.706279e+00,26,99,1.981909e+00,31
4671,-1.590007e+00,3.900000e+02,1.624398e+00,35,32,1.618234e+00,31
4672,-1.588894e+00,9.930000e+02,1.932966e+00,9,165,2.935607e+00,31
4673,-1.588024e+00,1.254000e+03,1.716535e+00,25,104,2.027891e+00,31
4674,-1.587780e+00,1.260000e+02,1.616272e+00,36,10,1.589906e+00,31
4675,-1.585895e+00,8.460000e+02,1.658999e+00,31,70,1.758257e+00,31
4676,-1.585828e+00,1.518000e+03,1.771677e+00,20,126,2.283236e+00,31
4677,-1.585744e+00,1.134000e+03,1.696513e+00,27,94,1.931450e+00,31
4678,-1.585005e+00,1.566000e+03,1.783707e+00,19,130,2.337165e+00,31
4679,-1.584284e+00,6.900000e+01,1.616386e+00,36,11,1.586898e+00,31
4680,-1.582118e+00,2.730000e+02,1.633012e+00,34,45,1.643791e+00,31
4681,-1.581692e+00,8.730000e+02,1.836103e+00,15,145,2.562465e+00,31
4682,-1.581545e+00,1.470000e+03,1.760167e+00,21,122,2.226716e+00,31
4683,-1.580755e+00,5.010000e+02,1.677500e+00,29,83,1.838163e+00,31
4684,-1.580471e+00,1.500000e+02,1.616510e+00,36,12,1.583630e+00,31
4685,-1.579950e+00,1.830000e+03,1.865480e+00,13,152,2.680559e+00,31
4686,-1.579804e+00,1.137000e+03,2.162735e+00,1,189,3.467720e+00,31
4687,-1.579438e+00,2.010000e+02,1.624741e+00,35,33,1.609716e+00,31
4688,-1.579165e+00,3.810000e+02,1.650333e+00,32,63,1.713850e+00,31
4689,-1.578972e+00,1.614000e+03,1.796293e+00,18,134,2.388451e+00,31
4690,-1.577173e+00,4.650000e+02,1.668346e+00,30,77,1.792819e+00,31
4691,-1.577171e+00,6.570000e+02,1.727302e+00,24,109,2.069324e+00,31
4692,-1.576739e+00,1.950000e+03,1.915018e+00,10,162,2.863862e+00,31
4693,-1.576342e+00,8.100000e+01,1.616645e+00,36,13,1.580106e+00,31
4694,-1.575555e+00,3.330000e+02,1.641749e+00,33,55,1.673705e+00,31
4695,-1.572961e+00,5.370000e+02,1.687221e+00,28,89,1.876604e+00,31
4696,-1.572269e+00,1.422000e+03,1.749151e+00,22,118,2.167665e+00,31
4697,-1.571897e+00,1.740000e+02,1.616790e+00,36,14,1.576326e+00,31
4698,-1.568558e+00,4.140000e+02,1.625094e+00,35,34,1.600971e+00,31
4699,-1.567631e+00,1.662000e+03,1.809472e+00,17,138,2.437048e+00,31
4700,-1.567281e+00,5.580000e+02,1.633492e+00,34,46,1.632164e+00,31
4701,-1.567137e+00,9.300000e+01,1.616946e+00,36,15,1.572292e+00,31
4702,-1.564826e+00,2.310000e+03,2.232246e+00,0,192,3.528902e+00,31
4703,-1.562480e+00,4.290000e+02,1.659745e+00,31,71,1.740676e+00,31
4704,-1.562061e+00,1.980000e+02,1.617112e+00,36,16,1.568007e+00,31
4705,-1.561795e+00,9.570000e+02,1.898173e+00,11,159,2.791026e+00,31
4706,-1.558219e+00,7.740000e+02,1.651003e+00,32,64,1.697953e+00,31
4707,-1.558115e+00,1.374000e+03,1.738600e+00,23,114,2.106151e+00,31
4708,-1.557368e+00,2.130000e+02,1.625458e+00,35,35,1.591999e+00,31
4709,-1.557366e+00,6.780000e+02,1.642334e+00,33,56,1.659715e+00,31
4710,-1.556714e+00,1.206000e+03,1.707350e+00,26,100,1.957279e+00,31
4711,-1.556670e+00,1.050000e+02,1.617288e+00,36,17,1.563471e+00,31
4712,-1.555565e+00,8.970000e+02,1.851287e+00,14,149,2.603758e+00,31
4713,-1.553554e+00,5.730000e+02,1.697526e+00,27,95,1.908068e+00,31
4714,-1.552676e+00,1.014000e+03,1.678389e+00,29,84,1.817475e+00,31
4715,-1.552140e+00,2.850000e+02,1.633981e+00,34,47,1.620327e+00,31
4716,-1.551988e+00,6.330000e+02,1.717666e+00,25,105,2.002029e+00,31
4717,-1.551283e+00,9.420000e+02,1.669168e+00,30,78,1.773586e+00,31
4718,-1.550965e+00,2.220000e+02,1.617475e+00,36,18,1.558688e+00,31
4719,-1.550887e+00,1.710000e+03,1.823287e+00,16,142,2.482916e+00,31
4720,-1.545868e+00,4.380000e+02,1.625832e+00,35,36,1.582804e+00,31
4721,-1.544946e+00,1.170000e+02,1.617672e+00,36,19,1.553657e+00,31
4722,-1.544123e+00,1.878000e+03,1.882298e+00,12,156,2.717134e+00,31
4723,-1.542688e+00,1.086000e+03,1.688178e+00,28,90,1.854484e+00,31
4724,-1.541465e+00,1.053000e+03,1.997683e+00,6,175,3.099426e+00,31
4725,-1.540935e+00,7.650000e+02,1.773085e+00,20,127,2.251793e+00,31
4726,-1.540466e+00,2.142000e+03,2.022498e+00,5,178,3.165693e+00,31
4727,-1.539470e+00,2.070000e+03,1.975092e+00,7,172,3.031984e+00,31
4728,-1.539210e+00,1.326000e+03,1.728493e+00,24,110,2.042249e+00,31
4729,-1.538877e+00,3.450000e+02,1.642930e+00,33,57,1.645529e+00,31
4730,-1.538773e+00,8.700000e+02,1.660502e+00,31,72,1.722918e+00,31
4731,-1.538613e+00,2.460000e+02,1.617879e+00,36,20,1.548382e+00,31
4732,-1.538438e+00,7.890000e+02,1.785171e+00,19,131,2.304685e+00,31
4733,-1.538325e+00,7.410000e+02,1.761523e+00,21,123,2.196322e+00,31
4734,-1.536978e+00,3.930000e+02,1.651685e+00,32,65,1.681870e+00,31
4735,-1.536694e+00,5.820000e+02,1.634482e+00,34,48,1.608281e+00,31
4736,-1.536432e+00,1.089000e+03,2.050159e+00,4,181,3.230773e+00,31
4737,-1.534526e+00,1.017000e+03,1.954303e+00,8,169,2.963381e+00,31
4738,-1.534060e+00,2.250000e+02,1.626217e+00,35,37,1.573387e+00,31
4739,-1.531967e+00,1.290000e+02,1.618098e+00,36,21,1.542864e+00,31
4740,-1.530729e+00,8.130000e+02,1.797813e+00,18,135,2.354946e+00,31
4741,-1.530717e+00,7.170000e+02,1.750454e+00,22,119,2.138329e+00,31
4742,-1.529329e+00,2.214000e+03,2.081663e+00,3,184,3.294663e+00,31
4743,-1.528655e+00,1.758000e+03,1.837790e+00,15,146,2.526021e+00,31
4744,-1.526680e+00,1.998000e+03,1.935015e+00,9,166,2.893639e+00,31
4745,-1.525107e+00,4.770000e+02,1.670003e+00,30,79,1.754187e+00,31
4746,-1.525009e+00,2.700000e+02,1.618326e+00,36,22,1.537104e+00,31
4747,-1.524314e+00,5.130000e+02,1.679290e+00,29,85,1.796628e+00,31
4748,-1.523786e+00,9.210000e+02,1.867283e+00,13,153,2.642224e+00,31
4749,-1.522331e+00,6.090000e+02,1.708434e+00,26,101,1.932514e+00,31
4750,-1.521944e+00,4.620000e+02,1.626613e+00,35,38,1.563749e+00,31
4751,-1.521090e+00,1.158000e+03,1.698552e+00,27,96,1.884544e+00,31
4752,-1.520945e+00,2.970000e+02,1.634994e+00,34,49,1.596030e+00,31
4753,-1.520090e+00,7.020000e+02,1.643537e+00,33,58,1.631149e+00,31
4754,-1.519128e+00,1.125000e+03,2.118802e+00,2,187,3.357365e+00,31
4755,-1.518229e+00,6.930000e+02,1.739854e+00,23,115,2.077882e+00,31
4756,-1.517739e+00,1.410000e+02,1.618565e+00,36,23,1.531104e+00,31
4757,-1.517712e+00,8.370000e+02,1.811051e+00,17,139,2.402529e+00,31
4758,-1.515986e+00,9.810000e+02,1.917006e+00,10,163,2.822783e+00,31
4759,-1.515684e+00,1.278000e+03,1.718809e+00,25,106,1.976040e+00,31
4760,-1.515442e+00,7.980000e+02,1.652378e+00,32,66,1.665604e+00,31
4761,-1.514776e+00,4.410000e+02,1.661271e+00,31,73,1.704987e+00,31
4762,-1.512138e+00,5.490000e+02,1.689147e+00,28,91,1.832215e+00,31
4763,-1.510157e+00,2.940000e+02,1.618815e+00,36,24,1.524866e+00,31
4764,-1.509521e+00,2.370000e+02,1.627020e+00,35,39,1.553893e+00,31
4765,-1.505805e+00,2.286000e+03,2.165486e+00,1,190,3.418887e+00,31
4766,-1.504895e+00,6.060000e+02,1.635516e+00,34,50,1.583574e+00,31
4767,-1.502501e+00,1.926000e+03,1.900103e+00,11,160,2.750842e+00,31
4768,-1.502265e+00,1.530000e+02,1.619075e+00,36,25,1.518392e+00,31
4769,-1.501006e+00,3.570000e+02,1.644156e+00,33,59,1.616576e+00,31
4770,-1.500985e+00,6.690000e+02,1.729697e+00,24,111,2.015054e+00,31
4771,-1.500851e+00,1.806000e+03,1.853039e+00,14,150,2.566338e+00,31
4772,-1.499293e+00,8.610000e+02,1.824927e+00,16,143,2.447398e+00,31
4773,-1.498646e+00,9.660000e+02,1.670848e+00,30,80,1.734624e+00,31
4774,-1.496793e+00,4.860000e+02,1.627437e+00,35,40,1.543820e+00,31
4775,-1.495792e+00,1.542000e+03,1.774509e+00,20,128,2.220259e+00,31
4776,-1.495671e+00,1.038000e+03,1.680202e+00,29,86,1.775627e+00,31
4777,-1.494851e+00,1.494000e+03,1.762893e+00,21,124,2.165829e+00,31
4778,-1.494062e+00,3.180000e+02,1.619346e+00,36,26,1.511683e+00,31
4779,-1.493614e+00,4.050000e+02,1.653082e+00,32,67,1.649157e+00,31
4780,-1.491624e+00,1.590000e+03,1.786650e+00,19,132,2.272120e+00,31
4781,-1.490491e+00,8.940000e+02,1.662051e+00,31,74,1.686884e+00,31
4782,-1.489342e+00,1.161000e+03,2.235179e+00,0,193,3.479246e+00,31
4783,-1.488910e+00,1.446000e+03,1.751772e+00,22,120,2.108889e+00,31
4784,-1.488544e+00,3.090000e+02,1.636050e+00,34,51,1.570917e+00,31
4785,-1.488352e+00,5.850000e+02,1.699590e+00,27,97,1.860882e+00,31
4786,-1.487679e+00,1.230000e+03,1.709530e+00,26,102,1.907618e+00,31
4787,-1.486283e+00,9.450000e+02,1.884172e+00,12,157,2.677850e+00,31
4788,-1.485550e+00,1.650000e+02,1.619627e+00,36,27,1.504741e+00,31
4789,-1.483760e+00,2.490000e+02,1.627865e+00,35,41,1.533533e+00,31
4790,-1.482244e+00,1.638000e+03,1.799349e+00,18,136,2.321362e+00,31
4791,-1.481626e+00,7.260000e+02,1.644785e+00,33,60,1.601814e+00,31
4792,-1.481312e+00,1.110000e+03,1.690128e+00,28,92,1.809800e+00,31
4793,-1.479115e+00,6.450000e+02,1.719965e+00,25,107,1.949928e+00,31
4794,-1.478085e+00,1.398000e+03,1.741121e+00,23,116,2.049503e+00,31
4795,-1.476729e+00,3.420000e+02,1.619919e+00,36,28,1.497568e+00,31
4796,-1.475386e+00,8.850000e+02,1.839493e+00,15,147,2.489519e+00,31
4797,-1.474647e+00,2.118000e+03,1.999961e+00,6,176,3.054827e+00,31
4798,-1.474119e+00,1.041000e+03,1.977296e+00,7,173,2.988248e+00,31
4799,-1.472179e+00,1.077000e+03,2.024855e+00,5,179,3.120237e+00,31
4800,-1.471903e+00,4.890000e+02,1.671706e+00,30,81,1.714901e+00,31
4801,-1.471893e+00,6.300000e+02,1.636594e+00,34,52,1.558059e+00,31
4802,-1.471495e+00,8.220000e+02,1.653797e+00,32,68,1.632532e+00,31
4803,-1.470638e+00,2.046000e+03,1.956437e+00,8,170,2.920516e+00,31
4804,-1.470423e+00,5.100000e+02,1.628303e+00,35,42,1.523032e+00,31
4805,-1.467600e+00,1.770000e+02,1.620221e+00,36,29,1.490166e+00,31
4806,-1.467555e+00,1.686000e+03,1.812645e+00,17,140,2.367940e+00,31
4807,-1.467397e+00,1.854000e+03,1.869103e+00,13,154,2.603845e+00,31
4808,-1.466750e+00,5.250000e+02,1.681127e+00,29,87,1.754474e+00,31
4809,-1.466674e+00,2.190000e+03,2.052602e+00,4,182,3.184469e+00,31
4810,-1.465920e+00,4.530000e+02,1.662843e+00,31,75,1.668612e+00,31
4811,-1.464253e+00,1.005000e+03,1.937084e+00,9,167,2.851650e+00,31
4812,-1.462499e+00,1.350000e+03,1.730915e+00,24,112,1.987744e+00,31
4813,-1.461951e+00,3.690000e+02,1.645425e+00,33,61,1.586864e+00,31
4814,-1.458164e+00,3.660000e+02,1.620534e+00,36,30,1.482535e+00,31
4815,-1.458098e+00,1.113000e+03,2.084202e+00,3,185,3.247519e+00,31
4816,-1.456783e+00,2.610000e+02,1.628753e+00,35,43,1.512321e+00,31
4817,-1.455397e+00,6.000000e+00,1.612611e+00,37,0,1.455397e+00,31
4818,-1.455344e+00,1.182000e+03,1.700641e+00,27,98,1.837083e+00,31
4819,-1.455086e+00,9.000000e+00,1.612622e+00,37,1,1.455111e+00,31
4820,-1.455018e+00,1.974000e+03,1.919013e+00,10,164,2.781677e+00,31
4821,-1.454945e+00,3.210000e+02,1.637149e+00,34,53,1.545004e+00,31
4822,-1.454462e+00,3.000000e+01,1.612643e+00,37,2,1.454545e+00,31
4823,-1.453527e+00,2.100000e+01,1.612674e+00,37,3,1.453705e+00,31
4824,-1.452760e+00,6.210000e+02,1.710640e+00,26,103,1.882593e+00,31
4825,-1.452280e+00,5.400000e+01,1.612716e+00,37,4,1.452594e+00,31
4826,-1.451127e+00,7.530000e+02,1.764277e+00,21,125,2.135242e+00,31
4827,-1.450722e+00,3.300000e+01,1.612768e+00,37,5,1.451215e+00,31
4828,-1.450403e+00,7.770000e+02,1.775947e+00,20,129,2.188637e+00,31
4829,-1.450211e+00,5.610000e+02,1.691121e+00,28,93,1.787243e+00,31
4830,-1.449088e+00,4.170000e+02,1.654524e+00,32,69,1.615730e+00,31
4831,-1.448852e+00,7.800000e+01,1.612830e+00,37,6,1.449571e+00,31
4832,-1.448421e+00,1.890000e+02,1.620858e+00,36,31,1.474679e+00,31
4833,-1.447464e+00,1.734000e+03,1.826583e+00,16,144,2.411817e+00,31
4834,-1.446849e+00,7.290000e+02,1.753104e+00,22,121,2.079347e+00,31
4835,-1.446671e+00,4.500000e+01,1.612903e+00,37,7,1.447665e+00,31
4836,-1.446420e+00,2.262000e+03,2.121449e+00,2,188,3.309388e+00,31
4837,-1.445909e+00,9.090000e+02,1.854808e+00,14,151,2.528867e+00,31
4838,-1.444878e+00,9.900000e+02,1.672576e+00,30,82,1.695019e+00,31
4839,-1.444568e+00,8.010000e+02,1.788143e+00,19,133,2.239474e+00,31
4840,-1.444180e+00,1.020000e+02,1.612986e+00,37,8,1.445498e+00,31
4841,-1.442988e+00,9.690000e+02,1.902051e+00,11,161,2.710626e+00,31
4842,-1.442842e+00,5.340000e+02,1.629213e+00,35,44,1.501401e+00,31
4843,-1.442283e+00,1.302000e+03,1.721135e+00,25,108,1.923694e+00,31
4844,-1.441984e+00,7.500000e+02,1.646077e+00,33,62,1.571729e+00,31
4845,-1.441377e+00,5.700000e+01,1.613080e+00,37,9,1.443072e+00,31
4846,-1.441065e+00,9.180000e+02,1.663646e+00,31,76,1.650174e+00,31
4847,-1.438372e+00,3.900000e+02,1.621192e+00,36,32,1.466599e+00,31
4848,-1.438264e+00,1.260000e+02,1.613184e+00,37,10,1.440391e+00,31
4849,-1.437700e+00,6.540000e+02,1.637716e+00,34,54,1.531754e+00,31
4850,-1.437685e+00,7.050000e+02,1.742401e+00,23,117,2.021017e+00,31
4851,-1.437552e+00,1.062000e+03,1.682064e+00,29,88,1.733171e+00,31
4852,-1.434841e+00,6.900000e+01,1.613299e+00,37,11,1.437455e+00,31
4853,-1.433520e+00,8.250000e+02,1.800900e+00,18,137,2.287704e+00,31
4854,-1.431617e+00,1.149000e+03,2.168263e+00,1,191,3.370086e+00,31
4855,-1.431108e+00,1.500000e+02,1.613424e+00,37,12,1.434267e+00,31
4856,-1.428601e+00,2.730000e+02,1.629684e+00,35,45,1.490275e+00,31
4857,-1.428222e+00,1.902000e+03,1.886063e+00,12,158,2.638529e+00,31
4858,-1.428018e+00,2.010000e+02,1.621536e+00,36,33,1.458296e+00,31
4859,-1.427065e+00,8.100000e+01,1.613560e+00,37,13,1.430829e+00,31
4860,-1.426392e+00,8.460000e+02,1.655263e+00,32,70,1.598754e+00,31
4861,-1.423755e+00,6.810000e+02,1.732146e+00,24,113,1.960322e+00,31
4862,-1.422713e+00,1.740000e+02,1.613706e+00,37,14,1.427141e+00,31
4863,-1.422068e+00,5.970000e+02,1.701704e+00,27,99,1.813151e+00,31
4864,-1.421887e+00,1.782000e+03,1.841213e+00,15,148,2.452962e+00,31
4865,-1.421726e+00,3.810000e+02,1.646740e+00,33,63,1.556411e+00,31
4866,-1.420159e+00,3.330000e+02,1.638293e+00,34,55,1.518309e+00,31
4867,-1.418839e+00,1.134000e+03,1.692126e+00,28,94,1.764546e+00,31
4868,-1.418052e+00,9.300000e+01,1.613862e+00,37,15,1.423208e+00,31
4869,-1.417576e+00,1.254000e+03,1.711762e+00,26,104,1.857443e+00,31
4870,-1.417575e+00,5.010000e+02,1.673457e+00,30,83,1.674982e+00,31
4871,-1.417360e+00,4.140000e+02,1.621892e+00,36,34,1.449772e+00,31
4872,-1.417162e+00,8.490000e+02,1.814256e+00,17,141,2.333284e+00,31
4873,-1.415927e+00,4.650000e+02,1.664461e+00,31,77,1.631573e+00,31
4874,-1.414060e+00,5.580000e+02,1.630166e+00,35,46,1.478943e+00,31
4875,-1.413672e+00,2.334000e+03,2.238140e+00,0,194,3.429628e+00,31
4876,-1.413083e+00,1.980000e+02,1.614030e+00,37,16,1.419029e+00,31
4877,-1.410785e+00,9.330000e+02,1.870941e+00,13,155,2.565424e+00,31
4878,-1.408563e+00,2.094000e+03,1.979520e+00,7,174,2.944508e+00,31
4879,-1.408079e+00,5.370000e+02,1.683013e+00,29,89,1.711722e+00,31
4880,-1.407805e+00,1.050000e+02,1.614207e+00,37,17,1.414606e+00,31
4881,-1.407628e+00,1.065000e+03,2.002260e+00,6,177,3.010229e+00,31
4882,-1.407156e+00,1.518000e+03,1.765675e+00,21,126,2.104564e+00,31
4883,-1.406543e+00,1.029000e+03,1.958592e+00,8,171,2.877640e+00,31
4884,-1.406399e+00,2.130000e+02,1.622258e+00,36,35,1.441030e+00,31
4885,-1.405191e+00,6.570000e+02,1.722317e+00,25,109,1.897344e+00,31
4886,-1.404769e+00,1.566000e+03,1.777399e+00,20,130,2.156930e+00,31
4887,-1.404538e+00,1.470000e+03,1.754449e+00,22,122,2.049709e+00,31
4888,-1.403694e+00,2.166000e+03,2.027234e+00,5,180,3.074790e+00,31
4889,-1.403412e+00,4.290000e+02,1.656013e+00,32,71,1.581608e+00,31
4890,-1.402325e+00,6.780000e+02,1.638881e+00,34,56,1.504674e+00,31
4891,-1.402220e+00,2.220000e+02,1.614395e+00,37,18,1.409942e+00,31
4892,-1.401617e+00,2.022000e+03,1.939172e+00,9,168,2.809646e+00,31
4893,-1.401178e+00,7.740000e+02,1.647414e+00,33,64,1.540912e+00,31
4894,-1.399222e+00,2.850000e+02,1.630659e+00,35,47,1.467408e+00,31
4895,-1.397270e+00,1.614000e+03,1.789651e+00,19,134,2.206750e+00,31
4896,-1.397031e+00,1.422000e+03,1.743696e+00,23,118,1.992427e+00,31
4897,-1.396721e+00,1.101000e+03,2.055068e+00,4,183,3.138181e+00,31
4898,-1.396327e+00,1.170000e+02,1.614594e+00,37,19,1.405039e+00,31
4899,-1.395405e+00,8.730000e+02,1.828255e+00,16,145,2.376178e+00,31
4900,-1.395135e+00,4.380000e+02,1.622635e+00,36,36,1.432071e+00,31
4901,-1.393837e+00,9.930000e+02,1.921038e+00,10,165,2.740550e+00,31
4902,-1.390742e+00,1.830000e+03,1.856594e+00,14,152,2.491351e+00,31
4903,-1.390508e+00,9.420000e+02,1.665288e+00,31,78,1.612810e+00,31
4904,-1.390128e+00,2.460000e+02,1.614803e+00,37,20,1.399897e+00,31
4905,-1.389994e+00,1.014000e+03,1.674351e+00,30,84,1.654793e+00,31
