# Te [K]  Q(l,s) = PI*sigma^2*Omega*(l,s) [A^2] (DATA ARE THE SAME AS FOR C2H4)
# (1,1)  (1,2)  (1,3)  (1,4)  (1,5)
1.07000000e+04 1.93237833e+01 1.86784675e+01 1.78630008e+01 1.71698006e+01 1.66549137e+01 
1.08000000e+04 1.93056035e+01 1.86480904e+01 1.78308412e+01 1.71412071e+01 1.66315070e+01 
1.09000000e+04 1.92872593e+01 1.86179322e+01 1.77991443e+01 1.71131632e+01 1.66086165e+01 
1.10000000e+04 1.92687642e+01 1.85879974e+01 1.77679056e+01 1.70856567e+01 1.65862260e+01 
1.11000000e+04 1.92501308e+01 1.85582905e+01 1.77371201e+01 1.70586759e+01 1.65643193e+01 
1.12000000e+04 1.92313714e+01 1.85288152e+01 1.77067828e+01 1.70322089e+01 1.65428810e+01 
1.13000000e+04 1.92124976e+01 1.84995750e+01 1.76768885e+01 1.70062440e+01 1.65218959e+01 
1.14000000e+04 1.91935207e+01 1.84705728e+01 1.76474319e+01 1.69807699e+01 1.65013490e+01 
1.15000000e+04 1.91744512e+01 1.84418115e+01 1.76184075e+01 1.69557749e+01 1.64812257e+01 
1.16000000e+04 1.91552993e+01 1.84132933e+01 1.75898098e+01 1.69312479e+01 1.64615119e+01 
1.17000000e+04 1.91360747e+01 1.83850202e+01 1.75616330e+01 1.69071778e+01 1.64421937e+01 
1.18000000e+04 1.91167867e+01 1.83569938e+01 1.75338715e+01 1.68835536e+01 1.64232575e+01 
1.19000000e+04 1.90974441e+01 1.83292157e+01 1.75065194e+01 1.68603645e+01 1.64046901e+01 
1.20000000e+04 1.90780553e+01 1.83016868e+01 1.74795708e+01 1.68375997e+01 1.63864786e+01 
1.21000000e+04 1.90586283e+01 1.82744082e+01 1.74530198e+01 1.68152489e+01 1.63686104e+01 
1.22000000e+04 1.90391708e+01 1.82473803e+01 1.74268605e+01 1.67933016e+01 1.63510733e+01 
1.23000000e+04 1.90196901e+01 1.82206037e+01 1.74010868e+01 1.67717477e+01 1.63338553e+01 
1.24000000e+04 1.90001932e+01 1.81940784e+01 1.73756927e+01 1.67505771e+01 1.63169446e+01 
1.25000000e+04 1.89806867e+01 1.81678046e+01 1.73506722e+01 1.67297800e+01 1.63003301e+01 
1.26000000e+04 1.89611770e+01 1.81417819e+01 1.73260193e+01 1.67093467e+01 1.62840005e+01 
1.27000000e+04 1.89416699e+01 1.81160100e+01 1.73017279e+01 1.66892677e+01 1.62679451e+01 
1.28000000e+04 1.89221713e+01 1.80904883e+01 1.72777921e+01 1.66695336e+01 1.62521534e+01 
1.29000000e+04 1.89026865e+01 1.80652162e+01 1.72542057e+01 1.66501352e+01 1.62366152e+01 
1.30000000e+04 1.88832208e+01 1.80401928e+01 1.72309629e+01 1.66310636e+01 1.62213204e+01 
1.31000000e+04 1.88637791e+01 1.80154171e+01 1.72080577e+01 1.66123099e+01 1.62062595e+01 
1.32000000e+04 1.88443661e+01 1.79908880e+01 1.71854840e+01 1.65938653e+01 1.61914230e+01 
1.33000000e+04 1.88249861e+01 1.79666043e+01 1.71632361e+01 1.65757214e+01 1.61768017e+01 
1.34000000e+04 1.88056434e+01 1.79425646e+01 1.71413080e+01 1.65578698e+01 1.61623867e+01 
1.35000000e+04 1.87863421e+01 1.79187676e+01 1.71196940e+01 1.65403023e+01 1.61481693e+01 
1.36000000e+04 1.87670858e+01 1.78952116e+01 1.70983882e+01 1.65230109e+01 1.61341411e+01 
1.37000000e+04 1.87478782e+01 1.78718951e+01 1.70773849e+01 1.65059877e+01 1.61202938e+01 
1.38000000e+04 1.87287227e+01 1.78488163e+01 1.70566785e+01 1.64892249e+01 1.61066195e+01 
1.39000000e+04 1.87096225e+01 1.78259734e+01 1.70362632e+01 1.64727151e+01 1.60931104e+01 
1.40000000e+04 1.86905806e+01 1.78033647e+01 1.70161336e+01 1.64564509e+01 1.60797590e+01 
1.41000000e+04 1.86715998e+01 1.77809882e+01 1.69962841e+01 1.64404249e+01 1.60665580e+01 
1.42000000e+04 1.86526831e+01 1.77588418e+01 1.69767092e+01 1.64246301e+01 1.60535002e+01 
1.43000000e+04 1.86338327e+01 1.77369237e+01 1.69574035e+01 1.64090595e+01 1.60405787e+01 
1.44000000e+04 1.86150513e+01 1.77152316e+01 1.69383617e+01 1.63937064e+01 1.60277869e+01 
1.45000000e+04 1.85963410e+01 1.76937635e+01 1.69195784e+01 1.63785640e+01 1.60151181e+01 
1.46000000e+04 1.85777039e+01 1.76725172e+01 1.69010486e+01 1.63636259e+01 1.60025662e+01 
1.47000000e+04 1.85591422e+01 1.76514904e+01 1.68827670e+01 1.63488858e+01 1.59901248e+01 
1.48000000e+04 1.85406575e+01 1.76306810e+01 1.68647285e+01 1.63343373e+01 1.59777882e+01 
1.49000000e+04 1.85222518e+01 1.76100869e+01 1.68469281e+01 1.63199744e+01 1.59655505e+01 
1.50000000e+04 1.85039266e+01 1.75897054e+01 1.68293608e+01 1.63057911e+01 1.59534060e+01 
1.51000000e+04 1.84856834e+01 1.75695344e+01 1.68120218e+01 1.62917816e+01 1.59413494e+01 
1.52000000e+04 1.84675238e+01 1.75495715e+01 1.67949062e+01 1.62779403e+01 1.59293754e+01 
1.53000000e+04 1.84494489e+01 1.75298144e+01 1.67780093e+01 1.62642615e+01 1.59174788e+01 
1.54000000e+04 1.84314601e+01 1.75102606e+01 1.67613264e+01 1.62507399e+01 1.59056547e+01 
1.55000000e+04 1.84135584e+01 1.74909079e+01 1.67448528e+01 1.62373700e+01 1.58938984e+01 
1.56000000e+04 1.83957449e+01 1.74717538e+01 1.67285840e+01 1.62241468e+01 1.58822050e+01 
1.57000000e+04 1.83780206e+01 1.74527958e+01 1.67125156e+01 1.62110651e+01 1.58705702e+01 
1.58000000e+04 1.83603863e+01 1.74340317e+01 1.66966431e+01 1.61981201e+01 1.58589895e+01 
1.59000000e+04 1.83428428e+01 1.74154589e+01 1.66809621e+01 1.61853068e+01 1.58474588e+01 
1.60000000e+04 1.83253909e+01 1.73970751e+01 1.66654684e+01 1.61726206e+01 1.58359738e+01 
1.61000000e+04 1.83080312e+01 1.73788778e+01 1.66501577e+01 1.61600568e+01 1.58245307e+01 
1.62000000e+04 1.82907642e+01 1.73608646e+01 1.66350259e+01 1.61476109e+01 1.58131256e+01 
1.63000000e+04 1.82735906e+01 1.73430331e+01 1.66200690e+01 1.61352786e+01 1.58017548e+01 
1.64000000e+04 1.82565107e+01 1.73253809e+01 1.66052829e+01 1.61230556e+01 1.57904147e+01 
1.65000000e+04 1.82395250e+01 1.73079055e+01 1.65906636e+01 1.61109377e+01 1.57791019e+01 
1.66000000e+04 1.82226338e+01 1.72906047e+01 1.65762073e+01 1.60989208e+01 1.57678129e+01 
1.67000000e+04 1.82058370e+01 1.72734760e+01 1.65619101e+01 1.60870009e+01 1.57565445e+01 
1.68000000e+04 1.81891358e+01 1.72565169e+01 1.65477684e+01 1.60751741e+01 1.57452936e+01 
1.69000000e+04 1.81725295e+01 1.72397252e+01 1.65337783e+01 1.60634367e+01 1.57340571e+01 
1.70000000e+04 1.81560185e+01 1.72230985e+01 1.65199363e+01 1.60517850e+01 1.57228321e+01 
1.71000000e+04 1.81396029e+01 1.72066345e+01 1.65062388e+01 1.60402153e+01 1.57116159e+01 
1.72000000e+04 1.81232828e+01 1.71903307e+01 1.64926823e+01 1.60287242e+01 1.57004055e+01 
1.73000000e+04 1.81070581e+01 1.71741849e+01 1.64792634e+01 1.60173083e+01 1.56891986e+01 
1.74000000e+04 1.80909288e+01 1.71581948e+01 1.64659786e+01 1.60059641e+01 1.56779923e+01 
1.75000000e+04 1.80748948e+01 1.71423581e+01 1.64528246e+01 1.59946884e+01 1.56667844e+01 
1.76000000e+04 1.80589561e+01 1.71266726e+01 1.64397983e+01 1.59834782e+01 1.56555725e+01 
1.77000000e+04 1.80431124e+01 1.71111358e+01 1.64268963e+01 1.59723302e+01 1.56443543e+01 
1.78000000e+04 1.80273636e+01 1.70957457e+01 1.64141156e+01 1.59612415e+01 1.56331276e+01 
1.79000000e+04 1.80117095e+01 1.70805000e+01 1.64014529e+01 1.59502092e+01 1.56218902e+01 
1.80000000e+04 1.79961498e+01 1.70653965e+01 1.63889054e+01 1.59392304e+01 1.56106402e+01 
1.81000000e+04 1.79806843e+01 1.70504330e+01 1.63764700e+01 1.59283023e+01 1.55993757e+01 
1.82000000e+04 1.79653126e+01 1.70356074e+01 1.63641438e+01 1.59174222e+01 1.55880946e+01 
1.83000000e+04 1.79500345e+01 1.70209174e+01 1.63519239e+01 1.59065875e+01 1.55767953e+01 
1.84000000e+04 1.79348496e+01 1.70063611e+01 1.63398075e+01 1.58957956e+01 1.55654759e+01 
1.85000000e+04 1.79197576e+01 1.69919362e+01 1.63277919e+01 1.58850441e+01 1.55541349e+01 
1.86000000e+04 1.79047580e+01 1.69776406e+01 1.63158743e+01 1.58743305e+01 1.55427705e+01 
1.87000000e+04 1.78898504e+01 1.69634724e+01 1.63040521e+01 1.58636524e+01 1.55313814e+01 
1.88000000e+04 1.78750345e+01 1.69494294e+01 1.62923227e+01 1.58530075e+01 1.55199660e+01 
1.89000000e+04 1.78603097e+01 1.69355097e+01 1.62806835e+01 1.58423937e+01 1.55085228e+01 
1.90000000e+04 1.78456756e+01 1.69217113e+01 1.62691319e+01 1.58318087e+01 1.54970507e+01 
1.91000000e+04 1.78311317e+01 1.69080321e+01 1.62576656e+01 1.58212504e+01 1.54855482e+01 
1.92000000e+04 1.78166775e+01 1.68944701e+01 1.62462822e+01 1.58107167e+01 1.54740141e+01 
1.93000000e+04 1.78023126e+01 1.68810236e+01 1.62349791e+01 1.58002058e+01 1.54624473e+01 
1.94000000e+04 1.77880363e+01 1.68676905e+01 1.62237543e+01 1.57897156e+01 1.54508467e+01 
1.95000000e+04 1.77738481e+01 1.68544689e+01 1.62126053e+01 1.57792442e+01 1.54392111e+01 
1.96000000e+04 1.77597475e+01 1.68413570e+01 1.62015299e+01 1.57687899e+01 1.54275395e+01 
1.97000000e+04 1.77457339e+01 1.68283529e+01 1.61905260e+01 1.57583508e+01 1.54158311e+01 
1.98000000e+04 1.77318067e+01 1.68154548e+01 1.61795914e+01 1.57479252e+01 1.54040847e+01 
1.99000000e+04 1.77179655e+01 1.68026608e+01 1.61687240e+01 1.57375114e+01 1.53922997e+01 
2.00000000e+04 1.77042094e+01 1.67899693e+01 1.61579217e+01 1.57271078e+01 1.53804751e+01 
2.01000000e+04 1.76905380e+01 1.67773783e+01 1.61471826e+01 1.57167129e+01 1.53686101e+01 
2.02000000e+04 1.76769507e+01 1.67648863e+01 1.61365047e+01 1.57063251e+01 1.53567041e+01 
2.03000000e+04 1.76634468e+01 1.67524914e+01 1.61258859e+01 1.56959429e+01 1.53447562e+01 
2.04000000e+04 1.76500257e+01 1.67401919e+01 1.61153246e+01 1.56855648e+01 1.53327659e+01 
2.05000000e+04 1.76366868e+01 1.67279862e+01 1.61048187e+01 1.56751895e+01 1.53207326e+01 
2.06000000e+04 1.76234294e+01 1.67158726e+01 1.60943664e+01 1.56648157e+01 1.53086555e+01 
2.07000000e+04 1.76102529e+01 1.67038495e+01 1.60839661e+01 1.56544419e+01 1.52965343e+01 
2.08000000e+04 1.75971566e+01 1.66919152e+01 1.60736159e+01 1.56440670e+01 1.52843683e+01 
2.09000000e+04 1.75841399e+01 1.66800682e+01 1.60633142e+01 1.56336896e+01 1.52721571e+01 
2.10000000e+04 1.75712022e+01 1.66683069e+01 1.60530592e+01 1.56233087e+01 1.52599002e+01 
2.11000000e+04 1.75583427e+01 1.66566297e+01 1.60428493e+01 1.56129231e+01 1.52475973e+01 
2.12000000e+04 1.75455608e+01 1.66450351e+01 1.60326830e+01 1.56025315e+01 1.52352480e+01 
2.13000000e+04 1.75328559e+01 1.66335216e+01 1.60225586e+01 1.55921331e+01 1.52228518e+01 
2.14000000e+04 1.75202272e+01 1.66220876e+01 1.60124747e+01 1.55817266e+01 1.52104085e+01 
2.15000000e+04 1.75076742e+01 1.66107318e+01 1.60024297e+01 1.55713112e+01 1.51979178e+01 
2.16000000e+04 1.74951961e+01 1.65994527e+01 1.59924222e+01 1.55608857e+01 1.51853795e+01 
2.17000000e+04 1.74827922e+01 1.65882487e+01 1.59824507e+01 1.55504494e+01 1.51727932e+01 
2.18000000e+04 1.74704619e+01 1.65771186e+01 1.59725138e+01 1.55400012e+01 1.51601589e+01 
2.19000000e+04 1.74582046e+01 1.65660609e+01 1.59626102e+01 1.55295404e+01 1.51474762e+01 
2.20000000e+04 1.74460194e+01 1.65550743e+01 1.59527385e+01 1.55190659e+01 1.51347450e+01 
2.21000000e+04 1.74339058e+01 1.65441574e+01 1.59428974e+01 1.55085771e+01 1.51219653e+01 
2.22000000e+04 1.74218631e+01 1.65333088e+01 1.59330856e+01 1.54980732e+01 1.51091369e+01 
2.23000000e+04 1.74098906e+01 1.65225273e+01 1.59233018e+01 1.54875533e+01 1.50962596e+01 
2.24000000e+04 1.73979876e+01 1.65118115e+01 1.59135449e+01 1.54770168e+01 1.50833335e+01 
2.25000000e+04 1.73861535e+01 1.65011602e+01 1.59038136e+01 1.54664629e+01 1.50703585e+01 
2.26000000e+04 1.73743876e+01 1.64905721e+01 1.58941067e+01 1.54558910e+01 1.50573345e+01 
2.27000000e+04 1.73626892e+01 1.64800460e+01 1.58844231e+01 1.54453004e+01 1.50442616e+01 
2.28000000e+04 1.73510576e+01 1.64695806e+01 1.58747617e+01 1.54346905e+01 1.50311398e+01 
2.29000000e+04 1.73394922e+01 1.64591747e+01 1.58651214e+01 1.54240607e+01 1.50179690e+01 
2.30000000e+04 1.73279923e+01 1.64488272e+01 1.58555011e+01 1.54134104e+01 1.50047494e+01 
2.31000000e+04 1.73165572e+01 1.64385369e+01 1.58458997e+01 1.54027391e+01 1.49914810e+01 
2.32000000e+04 1.73051863e+01 1.64283026e+01 1.58363163e+01 1.53920462e+01 1.49781639e+01 
2.33000000e+04 1.72938790e+01 1.64181232e+01 1.58267498e+01 1.53813312e+01 1.49647982e+01 
2.34000000e+04 1.72826345e+01 1.64079976e+01 1.58171993e+01 1.53705937e+01 1.49513840e+01 
2.35000000e+04 1.72714522e+01 1.63979246e+01 1.58076638e+01 1.53598331e+01 1.49379214e+01 
2.36000000e+04 1.72603314e+01 1.63879032e+01 1.57981424e+01 1.53490491e+01 1.49244106e+01 
