0.128306527853E-10 0.500000000000E-01 0.95
0.129689593132E-10 0.500000000000E-01 0.95
0.131086489063E-10 0.500000000000E-01 0.95
0.132497353954E-10 0.500000000000E-01 0.95
0.133922327493E-10 0.500000000000E-01 0.95
0.135361550768E-10 0.500000000000E-01 0.95
0.136815166276E-10 0.500000000000E-01 0.95
0.138283317939E-10 0.500000000000E-01 0.95
0.139766151118E-10 0.500000000000E-01 0.95
0.141263812629E-10 0.500000000000E-01 0.95
0.142776450755E-10 0.500000000000E-01 0.95
0.144304215263E-10 0.500000000000E-01 0.95
0.145847257416E-10 0.500000000000E-01 0.95
0.147405729990E-10 0.500000000000E-01 0.95
0.148979787290E-10 0.500000000000E-01 0.95
0.150569585163E-10 0.500000000000E-01 0.95
0.152175281014E-10 0.500000000000E-01 0.95
0.153797033824E-10 0.500000000000E-01 0.95
0.155435004163E-10 0.500000000000E-01 0.95
0.157089354204E-10 0.500000000000E-01 0.95
0.158760247746E-10 0.500000000000E-01 0.95
0.160447850224E-10 0.500000000000E-01 0.95
0.162152328726E-10 0.500000000000E-01 0.95
0.163873852013E-10 0.500000000000E-01 0.95
0.165612590533E-10 0.500000000000E-01 0.95
0.167368716439E-10 0.500000000000E-01 0.95
0.169142403603E-10 0.500000000000E-01 0.95
0.170933827639E-10 0.500000000000E-01 0.95
0.172743165915E-10 0.500000000000E-01 0.95
0.174570597575E-10 0.500000000000E-01 0.95
0.176416303550E-10 0.500000000000E-01 0.95
0.178280466586E-10 0.500000000000E-01 0.95
0.180163271252E-10 0.500000000000E-01 0.95
0.182064903964E-10 0.500000000000E-01 0.95
0.183985553004E-10 0.500000000000E-01 0.95
0.185925408534E-10 0.500000000000E-01 0.95
0.187884662619E-10 0.500000000000E-01 0.95
0.189863509245E-10 0.500000000000E-01 0.95
0.191862144338E-10 0.500000000000E-01 0.95
0.193880765781E-10 0.500000000000E-01 0.95
0.195919573439E-10 0.500000000000E-01 0.95
0.197978769173E-10 0.500000000000E-01 0.95
0.200058556865E-10 0.500000000000E-01 0.95
0.202159142434E-10 0.500000000000E-01 0.95
0.204280733858E-10 0.500000000000E-01 0.95
0.206423541197E-10 0.500000000000E-01 0.95
0.208587776609E-10 0.500000000000E-01 0.95
0.210773654375E-10 0.500000000000E-01 0.95
0.212981390919E-10 0.500000000000E-01 0.95
0.215211204828E-10 0.500000000000E-01 0.95
0.217463316876E-10 0.500000000000E-01 0.95
0.219737950045E-10 0.500000000000E-01 0.95
0.222035329545E-10 0.500000000000E-01 0.95
0.224355682841E-10 0.500000000000E-01 0.95
0.226699239669E-10 0.500000000000E-01 0.95
0.229066232066E-10 0.500000000000E-01 0.95
0.231456894386E-10 0.500000000000E-01 0.95
0.233871463330E-10 0.500000000000E-01 0.95
0.236310177964E-10 0.500000000000E-01 0.95
0.238773279743E-10 0.500000000000E-01 0.95
0.241261012541E-10 0.500000000000E-01 0.95
0.243773622666E-10 0.500000000000E-01 0.95
0.246311358893E-10 0.500000000000E-01 0.95
0.248874472482E-10 0.500000000000E-01 0.95
0.251463217207E-10 0.500000000000E-01 0.95
0.254077849379E-10 0.500000000000E-01 0.95
0.256718627872E-10 0.500000000000E-01 0.95
0.259385814151E-10 0.500000000000E-01 0.95
0.262079672293E-10 0.500000000000E-01 0.95
0.264800469016E-10 0.500000000000E-01 0.95
0.267548473706E-10 0.500000000000E-01 0.95
0.270323958443E-10 0.500000000000E-01 0.95
0.273127198027E-10 0.500000000000E-01 0.95
0.275958470007E-10 0.500000000000E-01 0.95
0.278818054708E-10 0.500000000000E-01 0.95
0.281706235255E-10 0.500000000000E-01 0.95
0.284623297607E-10 0.500000000000E-01 0.95
0.287569530583E-10 0.500000000000E-01 0.95
0.290545225889E-10 0.500000000000E-01 0.95
0.293550678148E-10 0.500000000000E-01 0.95
0.296586184929E-10 0.500000000000E-01 0.95
0.299652046779E-10 0.500000000000E-01 0.95
0.302748567246E-10 0.500000000000E-01 0.95
0.305876052919E-10 0.500000000000E-01 0.95
0.309034813448E-10 0.500000000000E-01 0.95
0.312225161583E-10 0.500000000000E-01 0.95
0.315447413198E-10 0.500000000000E-01 0.95
0.318701887330E-10 0.500000000000E-01 0.95
0.321988906204E-10 0.500000000000E-01 0.95
0.325308795266E-10 0.500000000000E-01 0.95
0.328661883218E-10 0.500000000000E-01 0.95
0.332048502051E-10 0.500000000000E-01 0.95
0.335468987071E-10 0.500000000000E-01 0.95
0.338923676942E-10 0.500000000000E-01 0.95
0.342412913711E-10 0.500000000000E-01 0.95
0.345937042848E-10 0.500000000000E-01 0.95
0.349496413277E-10 0.500000000000E-01 0.95
0.353091377410E-10 0.500000000000E-01 0.95
0.356722291184E-10 0.500000000000E-01 0.95
0.360389514096E-10 0.500000000000E-01 0.95
0.364093409237E-10 0.500000000000E-01 0.95
0.367834343329E-10 0.500000000000E-01 0.95
0.371612686762E-10 0.500000000000E-01 0.95
0.375428813630E-10 0.500000000000E-01 0.95
0.379283101766E-10 0.500000000000E-01 0.95
0.383175932784E-10 0.500000000000E-01 0.95
0.387107692112E-10 0.500000000000E-01 0.95
0.391078769033E-10 0.500000000000E-01 0.95
0.395089556723E-10 0.500000000000E-01 0.95
0.399140452290E-10 0.500000000000E-01 0.95
0.403231856813E-10 0.500000000000E-01 0.95
0.407364175381E-10 0.500000000000E-01 0.95
0.411537817135E-10 0.500000000000E-01 0.95
0.415753195306E-10 0.500000000000E-01 0.95
0.420010727260E-10 0.500000000000E-01 0.95
0.424310834532E-10 0.500000000000E-01 0.95
0.428653942877E-10 0.500000000000E-01 0.95
0.433040482306E-10 0.500000000000E-01 0.95
0.437470887129E-10 0.500000000000E-01 0.95
0.441945596001E-10 0.500000000000E-01 0.95
0.446465051961E-10 0.500000000000E-01 0.95
0.451029702480E-10 0.500000000000E-01 0.95
0.455639999505E-10 0.500000000000E-01 0.95
0.460296399500E-10 0.500000000000E-01 0.95
0.464999363495E-10 0.500000000000E-01 0.95
0.469749357130E-10 0.500000000000E-01 0.95
0.474546850701E-10 0.500000000000E-01 0.95
0.479392319208E-10 0.500000000000E-01 0.95
0.484286242400E-10 0.500000000000E-01 0.95
0.489229104824E-10 0.500000000000E-01 0.95
0.494221395873E-10 0.500000000000E-01 0.95
0.499263609831E-10 0.500000000000E-01 0.95
0.504356245930E-10 0.500000000000E-01 0.95
0.509499808389E-10 0.500000000000E-01 0.95
0.514694806473E-10 0.500000000000E-01 0.95
0.519941754538E-10 0.500000000000E-01 0.95
0.525241172083E-10 0.500000000000E-01 0.95
0.530593583804E-10 0.500000000000E-01 0.95
0.535999519642E-10 0.500000000000E-01 0.95
0.541459514838E-10 0.500000000000E-01 0.95
0.546974109987E-10 0.500000000000E-01 0.95
0.552543851086E-10 0.500000000000E-01 0.95
0.558169289597E-10 0.500000000000E-01 0.95
0.563850982493E-10 0.500000000000E-01 0.95
0.569589492318E-10 0.500000000000E-01 0.95
0.575385387241E-10 0.500000000000E-01 0.95
0.581239241114E-10 0.500000000000E-01 0.95
0.587151633525E-10 0.500000000000E-01 0.95
0.593123149860E-10 0.500000000000E-01 0.95
0.599154381359E-10 0.500000000000E-01 0.95
0.605245925172E-10 0.500000000000E-01 0.95
0.611398384424E-10 0.500000000000E-01 0.95
0.617612368268E-10 0.500000000000E-01 0.95
0.623888491951E-10 0.500000000000E-01 0.95
0.630227376871E-10 0.500000000000E-01 0.95
0.636629650639E-10 0.500000000000E-01 0.95
0.643095947146E-10 0.500000000000E-01 0.95
0.649626906617E-10 0.500000000000E-01 0.95
0.656223175683E-10 0.500000000000E-01 0.95
0.662885407440E-10 0.500000000000E-01 0.95
0.669614261515E-10 0.500000000000E-01 0.95
0.676410404130E-10 0.500000000000E-01 0.95
0.683274508171E-10 0.500000000000E-01 0.95
0.690207253253E-10 0.500000000000E-01 0.95
0.697209325785E-10 0.500000000000E-01 0.95
0.704281419043E-10 0.500000000000E-01 0.95
0.711424233234E-10 0.500000000000E-01 0.95
0.718638475566E-10 0.500000000000E-01 0.95
0.725924860322E-10 0.500000000000E-01 0.95
0.733284108925E-10 0.500000000000E-01 0.95
0.740716950014E-10 0.500000000000E-01 0.95
0.748224119514E-10 0.500000000000E-01 0.95
0.755806360709E-10 0.500000000000E-01 0.95
0.763464424316E-10 0.500000000000E-01 0.95
0.771199068560E-10 0.500000000000E-01 0.95
0.779011059245E-10 0.500000000000E-01 0.95
0.786901169838E-10 0.500000000000E-01 0.95
0.794870181536E-10 0.500000000000E-01 0.95
0.802918883351E-10 0.500000000000E-01 0.95
0.811048072185E-10 0.500000000000E-01 0.95
0.819258552907E-10 0.500000000000E-01 0.95
0.827551138436E-10 0.500000000000E-01 0.95
0.835926649820E-10 0.500000000000E-01 0.95
0.844385916318E-10 0.500000000000E-01 0.95
0.852929775481E-10 0.500000000000E-01 0.95
0.861559073236E-10 0.500000000000E-01 0.95
0.870274663969E-10 0.500000000000E-01 0.95
0.879077410608E-10 0.500000000000E-01 0.95
0.887968184714E-10 0.500000000000E-01 0.95
0.896947866562E-10 0.500000000000E-01 0.95
0.906017345227E-10 0.500000000000E-01 0.95
0.915177518679E-10 0.500000000000E-01 0.95
0.924429293866E-10 0.500000000000E-01 0.95
0.933773586805E-10 0.500000000000E-01 0.95
0.943211322673E-10 0.500000000000E-01 0.95
0.952743435900E-10 0.500000000000E-01 0.95
0.962370870259E-10 0.500000000000E-01 0.95
0.972094578961E-10 0.500000000000E-01 0.95
0.981915524751E-10 0.500000000000E-01 0.95
0.991834679998E-10 0.500000000000E-01 0.95
0.100185302680E-09 0.500000000000E-01 0.95
0.101197155707E-09 0.500000000000E-01 0.95
0.102219127264E-09 0.500000000000E-01 0.95
0.103251318536E-09 0.500000000000E-01 0.95
0.104293831722E-09 0.500000000000E-01 0.95
0.105346770039E-09 0.500000000000E-01 0.95
0.106410237739E-09 0.500000000000E-01 0.95
0.107484340117E-09 0.500000000000E-01 0.95
0.108569183518E-09 0.500000000000E-01 0.95
0.109664875353E-09 0.500000000000E-01 0.95
0.110771524107E-09 0.500000000000E-01 0.95
0.111889239348E-09 0.500000000000E-01 0.95
0.113018131741E-09 0.500000000000E-01 0.95
0.114158313059E-09 0.500000000000E-01 0.95
0.115309896189E-09 0.500000000000E-01 0.95
0.116472995151E-09 0.500000000000E-01 0.95
0.117647725103E-09 0.500000000000E-01 0.95
0.118834202354E-09 0.500000000000E-01 0.95
0.120032544377E-09 0.500000000000E-01 0.95
0.121242869821E-09 0.500000000000E-01 0.95
0.122465298519E-09 0.500000000000E-01 0.95
0.123699951504E-09 0.500000000000E-01 0.95
0.124946951019E-09 0.500000000000E-01 0.95
0.126206420529E-09 0.500000000000E-01 0.95
0.127478484735E-09 0.500000000000E-01 0.95
0.128763269582E-09 0.500000000000E-01 0.95
0.130060902278E-09 0.500000000000E-01 0.95
0.131371511301E-09 0.500000000000E-01 0.95
0.132695226414E-09 0.500000000000E-01 0.95
0.134032178678E-09 0.500000000000E-01 0.95
0.135382500465E-09 0.500000000000E-01 0.95
0.136746325469E-09 0.500000000000E-01 0.95
0.138123788724E-09 0.500000000000E-01 0.95
0.139515026611E-09 0.500000000000E-01 0.95
0.140920176877E-09 0.500000000000E-01 0.95
0.142339378646E-09 0.500000000000E-01 0.95
0.143772772433E-09 0.500000000000E-01 0.95
0.145220500157E-09 0.500000000000E-01 0.95
0.146682705158E-09 0.500000000000E-01 0.95
0.148159532210E-09 0.500000000000E-01 0.95
0.149651127532E-09 0.500000000000E-01 0.95
0.151157638807E-09 0.500000000000E-01 0.95
0.152679215196E-09 0.500000000000E-01 0.95
0.154216007348E-09 0.500000000000E-01 0.95
0.155768167421E-09 0.500000000000E-01 0.95
0.157335849095E-09 0.500000000000E-01 0.95
0.158919207586E-09 0.500000000000E-01 0.95
0.160518399662E-09 0.500000000000E-01 0.95
0.162133583659E-09 0.500000000000E-01 0.95
0.163764919495E-09 0.500000000000E-01 0.95
0.165412568690E-09 0.500000000000E-01 0.95
0.167076694377E-09 0.500000000000E-01 0.95
0.168757461321E-09 0.500000000000E-01 0.95
0.170455035934E-09 0.500000000000E-01 0.95
0.172169586293E-09 0.500000000000E-01 0.95
0.173901282156E-09 0.500000000000E-01 0.95
0.175650294978E-09 0.500000000000E-01 0.95
0.177416797928E-09 0.500000000000E-01 0.95
0.179200965907E-09 0.500000000000E-01 0.95
0.181002975566E-09 0.500000000000E-01 0.95
0.182823005322E-09 0.500000000000E-01 0.95
0.184661235375E-09 0.500000000000E-01 0.95
0.186517847729E-09 0.500000000000E-01 0.95
0.188393026206E-09 0.500000000000E-01 0.95
0.190286956468E-09 0.500000000000E-01 0.95
0.192199826033E-09 0.500000000000E-01 0.95
0.194131824293E-09 0.500000000000E-01 0.95
0.196083142536E-09 0.500000000000E-01 0.95
0.198053973961E-09 0.500000000000E-01 0.95
0.200044513701E-09 0.500000000000E-01 0.95
0.202054958838E-09 0.500000000000E-01 0.95
0.204085508426E-09 0.500000000000E-01 0.95
0.206136363511E-09 0.500000000000E-01 0.95
0.208207727146E-09 0.500000000000E-01 0.95
0.210299804417E-09 0.500000000000E-01 0.95
0.212412802461E-09 0.500000000000E-01 0.95
0.214546930486E-09 0.500000000000E-01 0.95
0.216702399791E-09 0.500000000000E-01 0.95
0.218879423789E-09 0.500000000000E-01 0.95
0.221078218027E-09 0.500000000000E-01 0.95
0.223299000207E-09 0.500000000000E-01 0.95
0.225541990209E-09 0.500000000000E-01 0.95
0.227807410111E-09 0.500000000000E-01 0.95
0.230095484212E-09 0.500000000000E-01 0.95
0.232406439054E-09 0.500000000000E-01 0.95
0.234740503445E-09 0.500000000000E-01 0.95
0.237097908479E-09 0.500000000000E-01 0.95
0.239478887564E-09 0.500000000000E-01 0.95
0.241883676440E-09 0.500000000000E-01 0.95
0.244312513204E-09 0.500000000000E-01 0.95
0.246765638336E-09 0.500000000000E-01 0.95
0.249243294719E-09 0.500000000000E-01 0.95
0.251745727667E-09 0.500000000000E-01 0.95
0.254273184943E-09 0.500000000000E-01 0.95
0.256825916793E-09 0.500000000000E-01 0.95
0.259404175961E-09 0.500000000000E-01 0.95
0.262008217720E-09 0.500000000000E-01 0.95
0.264638299897E-09 0.500000000000E-01 0.95
0.267294682896E-09 0.500000000000E-01 0.95
0.269977629725E-09 0.500000000000E-01 0.95
0.272687406023E-09 0.500000000000E-01 0.95
0.275424280083E-09 0.500000000000E-01 0.95
0.278188522884E-09 0.500000000000E-01 0.95
0.280980408113E-09 0.500000000000E-01 0.95
0.283800212194E-09 0.500000000000E-01 0.95
0.286648214316E-09 0.500000000000E-01 0.95
0.289524696459E-09 0.500000000000E-01 0.95
0.292429943423E-09 0.500000000000E-01 0.95
0.295364242858E-09 0.500000000000E-01 0.95
0.298327885286E-09 0.500000000000E-01 0.95
0.301321164139E-09 0.500000000000E-01 0.95
0.304344375780E-09 0.500000000000E-01 0.95
0.307397819538E-09 0.500000000000E-01 0.95
0.310481797734E-09 0.500000000000E-01 0.95
0.313596615711E-09 0.500000000000E-01 0.95
0.316742581868E-09 0.500000000000E-01 0.95
0.319920007687E-09 0.500000000000E-01 0.95
0.323129207764E-09 0.500000000000E-01 0.95
0.326370499841E-09 0.500000000000E-01 0.95
