t [s],Y_O2(1),Y_O2(2),Y_O2(3),Y_O,T [K],p [Pa],n [m^-3],E [J/kg]
0.018846485507631905,0.6775975624379645,0.002716387611549471,3.8262586538275156e-06,0.3196822236901964,2898.940378083513,1865.0190411887907,4.659729475400168e+22,7082887.824641709
0.018946485507631904,0.677552595684857,0.0027105485707494773,3.8100964624679483e-06,0.3197330456462953,2898.055832045019,1864.5217742156167,4.659908925090844e+22,7083635.881592115
0.019046485507631904,0.67750788971181,0.002704753251053547,3.79408837190273e-06,0.319783562947129,2897.176562055486,1864.0274277064948,4.6600872990595824e+22,7084379.499949925
0.019146485507631903,0.67746344164539,0.0026990010961806996,3.7782321081930304e-06,0.3198337790246853,2896.302508850715,1863.535969157069,4.660264609424553e+22,7085118.729381269
0.019246485507631902,0.6774192486586477,0.0026932915598030793,3.7625254426771026e-06,0.31988369725447097,2895.43361413982,1863.0473665932498,4.660440868104496e+22,7085853.618739132
0.019346485507631902,0.6773753079701261,0.0026876241053170546,3.746966190838788e-06,0.31993332095673016,2894.569820584251,1862.5615885598384,4.660616086823021e+22,7086584.216080798
0.0194464855076319,0.6773316168429006,0.00268199820562073,3.731552211209611e-06,0.3199826533976319,2893.7110717773776,1862.0786041094711,4.660790277112804e+22,7087310.568684893
0.0195464855076319,0.6772881725836378,0.002676413342897623,3.7162814043028543e-06,0.3200316977904247,2892.857312224617,1861.5983827918396,4.6609634503196536e+22,7088032.723067927
0.0196464855076319,0.6772449725416847,0.002670869008406326,3.7011517115796523e-06,0.3200804572965619,2892.008487324075,1861.1208946432016,4.661135617606502e+22,7088750.725000446
0.0197464855076319,0.6772020141081778,0.0026653647022760497,3.6861611144460346e-06,0.32012893502679635,2891.164543347701,1860.6461101761613,4.661306789957254e+22,7089464.619522713
0.0198464855076319,0.6771592947151764,0.002659899933307756,3.6713076332794243e-06,0.32017713404224735,2890.3254274229407,1860.174000369723,4.6614769781805635e+22,7090174.450960033
0.019946485507631898,0.6771168118348181,0.0026544742187807452,3.6565893264837184e-06,0.3202250573554395,2889.4910875148526,1859.7045366595908,4.661646192913499e+22,7090880.262937635
0.020046485507631898,0.6770745629784963,0.002649087084264429,3.6420042895712253e-06,0.32027270793131457,2888.6614724086894,1859.237690928723,4.661814444625115e+22,7091582.0983951995
0.020146485507631897,0.6770325456960574,0.0026437380634352897,3.627550654271425e-06,0.32032008868821776,2887.83653169294,1858.7734354981324,4.661981743619938e+22,7092279.999601005
0.020246485507631896,0.6769907575750196,0.0026384266978987637,3.613226587666975e-06,0.32036720249885847,2887.0162157427794,1858.311743117911,4.662148100041354e+22,7092974.0081657125
0.020346485507631896,0.6769491962398111,0.0026331525370158573,3.599030291352243e-06,0.32041405219124636,2886.200475703969,1857.8525869584917,4.662313523874922e+22,7093664.165055804
0.020446485507631895,0.6769078593510252,0.0026279151377343888,3.584960000617254e-06,0.3204606405496043,2885.38926347714,1857.3959406021222,4.662478024951585e+22,7094350.510606672
0.020546485507631895,0.6768667446046989,0.002622714064424729,3.5710139836541947e-06,0.3205069703152575,2884.582531702485,1856.9417780345573,4.662641612950823e+22,7095033.084535393
0.020646485507631894,0.6768258497316033,0.00261754888871992,3.557190540787143e-06,0.32055304418750086,2883.780233744835,1856.49007363696,4.662804297403705e+22,7095711.92595317
0.020746485507631893,0.6767851724965561,0.0026124191893599365,3.54348800372326e-06,0.32059886482444516,2882.9823236790985,1856.0408021779965,4.6629660876958826e+22,7096387.073377485
0.020846485507631893,0.6767447106977494,0.0026073245520399973,3.5299047348236213e-06,0.320644434843841,2882.1887562760694,1855.5939388061356,4.663126993070497e+22,7097058.564743921
0.020946485507631892,0.6767044621660933,0.0026022645692629106,3.5164391263961295e-06,0.3206897568238825,2881.399486988586,1855.1494590421278,4.663287022631016e+22,7097726.4374177065
0.02104648550763189,0.6766644247645764,0.0025972388401952194,3.5030896000079582e-06,0.32073483330399316,2880.6144719380245,1854.7073387716798,4.6634461853440144e+22,7098390.728205001
0.02114648550763189,0.6766245963876423,0.0025922469705270236,3.4898546058157412e-06,0.32077966678558967,2879.833667901132,1854.2675542382985,4.663604490041865e+22,7099051.473363856
0.02124648550763189,0.6765849749605786,0.002587288572335397,3.476732621914799e-06,0.32082425973282896,2879.057032297167,1853.8300820363086,4.6637619454253784e+22,7099708.708614955
0.02134648550763189,0.6765455584389233,0.002582363263951326,3.4637221537063744e-06,0.32086861457333643,2878.284523175368,1853.394899104046,4.663918560066373e+22,7100362.469152058
0.02144648550763189,0.6765063448078846,0.002577470669830058,3.450821733282464e-06,0.3209127336989172,2877.516099202709,1852.9619827172078,4.664074342410188e+22,7101012.789652233
0.02154648550763189,0.6764673320817723,0.002572610420424654,3.4380299188264202e-06,0.3209566194662491,2876.751719651958,1852.5313104823615,4.664229300778132e+22,7101659.704285802
0.021646485507631888,0.6764285183034477,0.002567782152062751,3.4253452940295706e-06,0.3210002741975601,2875.9913443900186,1852.102860330616,4.664383443369869e+22,7102303.246726079
0.021746485507631887,0.6763899015437808,0.002562985506826462,3.4127664675249946e-06,0.3210437001812896,2875.2349338665476,1851.6766105114325,4.6645367782657625e+22,7102943.450158862
0.021846485507631887,0.6763514799011235,0.002558220132435245,3.400292072335283e-06,0.32108689967273335,2874.4824491028467,1851.2525395865882,4.664689313429144e+22,7103580.347291714
0.021946485507631886,0.6763132515007938,0.002553485682131655,3.3879207653349855e-06,0.3211298748946735,2873.7338516810064,1850.8306264242772,4.664841056708542e+22,7104213.970363001
0.022046485507631886,0.6762752144945736,0.0025487818145699236,3.375651226727308e-06,0.3211726280379942,2872.989103733317,1850.4108501933542,4.664992015839855e+22,7104844.351150753
0.022146485507631885,0.6762373670602152,0.0025441081937073455,3.3634821595352095e-06,0.3212151612622821,2872.248167931918,1849.9931903577076,4.665142198448471e+22,7105471.520981285
0.022246485507631884,0.6761997074009629,0.0025394644886982797,3.351412289105858e-06,0.32125747669641375,2871.51100747869,1849.577626670764,4.665291612051343e+22,7106095.510737647
0.022346485507631884,0.6761622337450824,0.0025348503737906967,3.339440362626722e-06,0.3212995764391282,2870.777586095382,1849.164139170121,4.6654402640590095e+22,7106716.350867852
0.022446485507631883,0.6761249443454019,0.002530265528225314,3.327565148655565e-06,0.3213414625595879,2870.0478680139677,1848.7527081723017,4.665588161777575e+22,7107334.071392937
0.022546485507631883,0.6760878374788648,0.0025257096361371353,3.3157854366626735e-06,0.3213831370979252,2869.3218179672162,1848.343314267629,4.665735312410643e+22,7107948.701914828
0.022646485507631882,0.6760509114460905,0.002521182386459363,3.304100036583897e-06,0.3214246020657775,2868.5994011794883,1847.9359383152166,4.6658817230612e+22,7108560.271624027
0.02274648550763188,0.6760141645709464,0.0025166834728296045,3.2925077783859026e-06,0.32146585944680933,2867.8805833577317,1847.5305614380723,4.6660274007334604e+22,7109168.809307121
0.02284648550763188,0.6759775952001299,0.0025122125934983223,3.2810075116422795e-06,0.32150691119722374,2867.165330682688,1847.127165018317,4.666172352334679e+22,7109774.34335414
0.02294648550763188,0.6759412017027587,0.002507769451239468,3.269598105120592e-06,0.32154775924626056,2866.4536098002905,1846.7257306925007,4.6663165846769e+22,7110376.901765723
0.02304648550763188,0.6759049824699693,0.002503353753263221,3.2582784463797216e-06,0.3215884054966851,2865.745387813264,1846.3262403470344,4.666460104478689e+22,7110976.51216014
0.02314648550763188,0.675868935914527,0.0024989652111307983,3.247047441377583e-06,0.32162885182526496,2865.040632272905,1845.9286761137153,4.666602918366815e+22,7111573.201780157
0.023246485507631878,0.6758330604704426,0.0024946035406712224,3.235904014088349e-06,0.32166910008323585,2864.339311171047,1845.5330203653555,4.666745032877894e+22,7112166.997499736
0.023346485507631878,0.6757973545925987,0.0024902684619000663,3.224847106129554e-06,0.3217091520967589,2863.641392932201,1845.1392557115057,4.666886454460008e+22,7112757.925830616
0.023446485507631877,0.675761816756382,0.0024859596989400853,3.2138756763982564e-06,0.32174900966736536,2862.9468464058787,1844.7473649942735,4.667027189474271e+22,7113346.012928704
0.023546485507631876,0.6757264454573257,0.0024816769799436817,3.2029887007166027e-06,0.3217886745723936,2862.2556408590726,1844.3573312842307,4.667167244196371e+22,7113931.2846003715
0.023646485507631876,0.6756912392107599,0.002477420037017154,3.1921851714857643e-06,0.32182814856541525,2861.5677459689064,1843.9691378764135,4.66730662481808e+22,7114513.766308583
0.023746485507631875,0.6756561965514668,0.002473188606146666,3.1814640973484347e-06,0.3218674333766531,2860.8831318154444,1843.582768286406,4.667445337448722e+22,7115093.483178908
0.023846485507631875,0.6756213160333463,0.0024689824271259472,3.1708245028594224e-06,0.32190653071338865,2860.2017688746614,1843.1982062465113,4.667583388116622e+22,7115670.46000539
0.023946485507631874,0.6755865962290876,0.0024648012434856223,3.160265428165182e-06,0.32194544226036254,2859.5236280115523,1842.8154357020014,4.667720782770512e+22,7116244.72125631
0.024046485507631873,0.6755520357298473,0.002460644802424118,3.1497859286898813e-06,0.3219841696801641,2858.8486804734016,1842.4344408074503,4.6678575272809084e+22,7116816.291079789
0.024146485507631873,0.6755176331449341,0.0024565128547401754,3.1393850748297046e-06,0.3220227146136151,2858.176897883197,1842.055205923144,4.667993627441466e+22,7117385.193309319
0.024246485507631872,0.6754833871015022,0.0024524051547668304,3.1290619516547603e-06,0.3220610786801433,2857.508252233171,1841.6777156115688,4.6681290889703e+22,7117951.4514691355
0.02434648550763187,0.6754492962442497,0.0024483214603068923,3.1188156586171867e-06,0.32209926347814877,2856.842715878492,1841.301954633967,4.66826391751128e+22,7118515.088779496
0.02444648550763187,0.6754153592351215,0.002444261532569887,3.108645309267434e-06,0.32213727058536334,2856.1802615310867,1840.927907946975,4.668398118635297e+22,7119076.128161852
0.02454648550763187,0.6753815747530224,0.0024402251361103854,3.0985500309768595e-06,0.3221751015592004,2855.5208622535883,1840.5555606993273,4.6685316978414935e+22,7119634.5922438875
0.02464648550763187,0.6753479414935324,0.0024362120387676467,3.088528964666109e-06,0.32221275793709947,2854.8644914534134,1840.1848982286228,4.668664660558489e+22,7120190.503364481
0.02474648550763187,0.6753144581686307,0.002432222011606632,3.078581264540589e-06,0.3222502412368621,2854.2111228769636,1839.8159060581706,4.668797012145563e+22,7120743.883578542
0.02484648550763187,0.6752811235064239,0.002428254828860353,3.0687060978325617e-06,0.322287552956982,2853.5607306039497,1839.4485698938959,4.668928757893821e+22,7121294.754661771
0.024946485507631868,0.6752479362508791,0.002424310267873414,3.058902644549047e-06,0.32232469457696705,2852.9132890418246,1839.0828756213,4.669059903027325e+22,7121843.138115286
0.025046485507631867,0.6752148951615647,0.002420388109046804,3.049170097224389e-06,0.32236166755765566,2852.268772920349,1838.718809302506,4.669190452704222e+22,7122389.055170196
0.025146485507631867,0.6751819990133943,0.002416488135783868,3.0395076606803073e-06,0.32239847334152577,2851.6271572862433,1838.3563571733355,4.669320412017825e+22,7122932.526792038
0.025246485507631866,0.675149246596377,0.0024126101344374845,3.029914551790318e-06,0.32243511335299846,2850.988417497974,1837.9955056404708,4.669449785997694e+22,7123473.573685159
0.025346485507631866,0.6751166367153724,0.0024087538942583644,3.0203899992504763e-06,0.32247158899873474,2850.352529220629,1837.636241278659,4.669578579610671e+22,7124012.21629699
0.025446485507631865,0.6750841681898508,0.002404919207344442,3.0109332433547864e-06,0.3225079016679263,2849.7194684209067,1837.2785508279792,4.669706797761924e+22,7124548.474822235
0.025546485507631864,0.6750518398536575,0.002401105868591332,3.0015435357752232e-06,0.3225440527325807,2849.089211362202,1836.9224211911626,4.6698344452959395e+22,7125082.36920698
0.025646485507631864,0.6750196505547819,0.002397313675643867,2.9922201393479842e-06,0.3225800435478003,2848.4617345997935,1836.5678394309678,4.669961526997514e+22,7125613.919152715
0.025746485507631863,0.6749875991551324,0.0023935424288486795,2.982962327863996e-06,0.3226158754520564,2847.837014976122,1836.2147927676049,4.670088047592719e+22,7126143.1441202825
0.025846485507631863,0.6749556845303145,0.002389791931207741,2.9737693858641697e-06,0.322651549767457,2847.215029616174,1835.8632685762168,4.6702140117498485e+22,7126670.063333742
0.025946485507631862,0.6749239055694141,0.002386061988332883,2.964640608438787e-06,0.3226870678000099,2846.595755922947,1835.513254384408,4.67033942408035e+22,7127194.695784152
0.02604648550763186,0.6748922611747834,0.002382352408401268,2.9555753010320985e-06,0.32272243083987967,2845.979171573008,1835.1647378698153,4.670464289139728e+22,7127717.060233284
0.02614648550763186,0.6748607502618331,0.002378663002111835,2.946572779251284e-06,0.3227576401616412,2845.3652545121417,1834.8177068577413,4.670588611428441e+22,7128237.175217274
0.02624648550763186,0.6748293717588282,0.002374993582642602,2.93763236867916e-06,0.3227926970245263,2844.753982951084,1834.4721493188176,4.670712395392769e+22,7128755.059050177
0.02634648550763186,0.6747981246066855,0.0023713439656088374,2.92875340469111e-06,0.3228276026726667,2844.1453353613356,1834.1280533667268,4.670835645425677e+22,7129270.729827472
0.02644648550763186,0.6747670077587795,0.0023677139690221325,2.9199352322762167e-06,0.32286235833533194,2843.539290471062,1833.7854072559605,4.670958365867654e+22,7129784.205429491
0.02654648550763186,0.674736020180747,0.002364103413250312,2.9111772058628542e-06,0.32289696522716277,2842.9358272610684,1833.4441993796245,4.67108056100753e+22,7130295.503524784
0.026646485507631858,0.6747051608502992,0.0023605121209781463,2.9024786891470117e-06,0.3229314245483995,2842.3349249608605,1833.104418267288,4.6712022350832945e+22,7130804.641573416
0.026746485507631857,0.674674428757035,0.0023569399171688545,2.8938390549252096e-06,0.3229657374851071,2841.7365630447703,1832.766052582868,4.671323392282879e+22,7131311.636830208
0.026846485507631856,0.6746438229022601,0.002353386629026404,2.8852576849302446e-06,0.32299990520939426,2841.140721228167,1832.4290911225605,4.671444036744939e+22,7131816.506347898
0.026946485507631856,0.6746133422988074,0.0023498520859585857,2.8767339696716766e-06,0.32303392887962995,2840.5473794637346,1832.0935228128096,4.671564172559617e+22,7132319.266980268
0.027046485507631855,0.6745829859708623,0.00234633611954083,2.868267308279017e-06,0.3230678096406543,2839.956517937821,1831.7593367083093,4.671683803769282e+22,7132819.935385184
0.027146485507631855,0.6745527529537896,0.0023428385634807047,2.8598571083480846e-06,0.32310154862398704,2839.3681170668588,1831.4265219900556,4.671802934369273e+22,7133318.528027597
0.027246485507631854,0.6745226422939662,0.0023393592535831467,2.8515027857902686e-06,0.3231351469480306,2838.782157493854,1831.0950679634232,4.6719215683086106e+22,7133815.061182482
0.027346485507631853,0.6744926530486144,0.002335898027716455,2.8432037646871663e-06,0.3231686057182703,2838.1986200849374,1830.7649640562847,4.672039709490706e+22,7134309.550937723
0.027446485507631853,0.67446278428564,0.002332454725778843,2.834959477145944e-06,0.32320192602746983,2837.617485925982,1830.4361998171607,4.672157361774051e+22,7134802.01319693
0.027546485507631852,0.6744330350834725,0.0023290291896657183,2.826769363158159e-06,0.3232351089558644,2837.0387363192913,1830.1087649134136,4.6722745289729e+22,7135292.463682231
0.02764648550763185,0.6744034045309085,0.0023256212632376183,2.8186328704629556e-06,0.323268155571349,2836.4623527803383,1829.782649129463,4.672391214857935e+22,7135780.9179369835
0.02774648550763185,0.6743738917269589,0.002322230792288723,2.8105494544118546e-06,0.3233010669296638,2835.8883170345684,1829.4578423650416,4.67250742315692e+22,7136267.391328457
0.02784648550763185,0.6743444957806961,0.0023188576245160198,2.8025185778362843e-06,0.32333384407457594,2835.3166110142693,1829.1343346334816,4.672623157555341e+22,7136751.899050447
0.02794648550763185,0.6743152158111078,0.0023155016094890944,2.7945397109189028e-06,0.32336648803805823,2834.747216855491,1828.8121160600354,4.672738421697043e+22,7137234.456125867
0.02804648550763185,0.6742860509469505,0.002312162598620447,2.786612331067102e-06,0.32339899984046383,2834.1801168950196,1828.4911768802183,4.672853219184838e+22,7137715.0774092525
0.02814648550763185,0.6742570003266084,0.0023088404451363947,2.7787359227881708e-06,0.32343138049069825,2833.6152936674175,1828.171507438192,4.672967553581121e+22,7138193.777589262
0.028246485507631848,0.6742280630979505,0.0023055350040485922,2.7709099775686828e-06,0.3234636309863891,2833.0527299021096,1827.8530981851745,4.673081428408461e+22,7138670.571191116
0.028346485507631847,0.6741992384181957,0.002302246132126061,2.7631339937558747e-06,0.3234957523140502,2832.4924085205216,1827.5359396778713,4.673194847150189e+22,7139145.47257897
0.028446485507631847,0.6741705254537759,0.0022989736878677182,2.7554074764401534e-06,0.32352774544924573,2831.93431263328,1827.2200225769468,4.6733078132509706e+22,7139618.49595828
0.028546485507631846,0.6741419233802038,0.00229571753147547,2.747729937341514e-06,0.3235596113567494,2831.3784255374485,1826.9053376455167,4.673420330117373e+22,7140089.655378108
0.028646485507631846,0.6741134313819428,0.00229247752482785,2.7401008946982244e-06,0.32359135099070085,2830.824730713827,1826.591875747663,4.673532401118413e+22,7140558.964733375
0.028746485507631845,0.6740850486522783,0.002289253531454097,2.7325198731569337e-06,0.32362296529476064,2830.2732118242925,1826.2796278469884,4.673644029586105e+22,7141026.4377671
0.028846485507631844,0.6740567743931931,0.0022860454165087294,2.7249864036652314e-06,0.32365445520226094,2829.723852709188,1825.9685850051847,4.673755218816e+22,7141492.088072577
0.028946485507631844,0.6740286078152424,0.0022828530467465906,2.717500023366465e-06,0.3236858216363541,2829.1766373847595,1825.65873838063,4.673865972067699e+22,7141955.929095518
0.029046485507631843,0.6740005481374335,0.002279676290498446,2.710060275497106e-06,0.323717065510159,2828.6315500406386,1825.3500792270147,4.673976292565376e+22,7142417.974136173
0.029146485507631843,0.6739725945871065,0.0022765150176469683,2.7026667092864282e-06,0.32374818772690395,2828.088575037368,1825.0425988919856,4.674086183498287e+22,7142878.236351384
0.029246485507631842,0.6739447463998157,0.002273369099603107,2.6953188798561845e-06,0.32377918918006793,2827.547696903973,1824.7362888158186,4.6741956480212585e+22,7143336.728756635
0.02934648550763184,0.6739170028192172,0.002270238409282988,2.688016348123718e-06,0.32381007075351853,2827.0089003355747,1824.431140530115,4.674304689255179e+22,7143793.46422804
0.02944648550763184,0.6738893630969527,0.0022671228210852687,2.680758680708332e-06,0.3238408333216479,2826.4721701910435,1824.1271456565107,4.674413310287484e+22,7144248.455504303
0.02954648550763184,0.6738618264925411,0.0022640222108688403,2.6735454498375537e-06,0.3238714777495069,2825.9374914906944,1823.824295905425,4.674521514172623e+22,7144701.715188663
0.02964648550763184,0.6738343922732672,0.002260936455930914,2.6663762332549633e-06,0.32390200489293547,2825.4048494140284,1823.5225830748188,4.674629303932522e+22,7145153.255750778
0.02974648550763184,0.6738070597140752,0.0022578654349855597,2.659250614130955e-06,0.323932415598692,2824.874229297501,1823.2219990489732,4.67473668255704e+22,7145603.089528584
0.02984648550763184,0.6737798280974633,0.0022548090281426683,2.6521681809756185e-06,0.3239627107045799,2824.3456166323385,1822.922535797296,4.6748436530044196e+22,7146051.228730134
0.029946485507631838,0.6737526967133801,0.002251767116887258,2.64512852755258e-06,0.323992891039572,2823.818997062391,1822.6241853731474,4.67495021820172e+22,7146497.685435392
0.030046485507631837,0.6737256648591217,0.0022487395840591097,2.6381312527939685e-06,0.32402295742393333,2823.2943563820195,1822.3269399126823,4.675056381045252e+22,7146942.471598007
0.030146485507631837,0.6736987318392327,0.002245726313832816,2.631175960717556e-06,0.324052910669341,2822.771680534021,1822.0307916337158,4.67516214440101e+22,7147385.599047047
0.030246485507631836,0.6736718969654063,0.0022427271916982323,2.6242622603462094e-06,0.3240827515790023,2822.2509556075884,1821.7357328346031,4.675267511105074e+22,7147827.079488702
0.030346485507631835,0.673645159556389,0.0022397421044412337,2.6173897656286308e-06,0.32411248094777123,2821.7321678363032,1821.441755893145,4.675372483964033e+22,7148266.924507975
0.030446485507631835,0.6736185189378842,0.002236770940124759,2.6105580953599117e-06,0.3241420995622628,2821.2153035961683,1821.1488532655094,4.675477065755383e+22,7148705.145570326
0.030546485507631834,0.6735919744424588,0.0022338135880702755,2.603766873105474e-06,0.3241716082009647,2820.7003494036667,1820.8570174851661,4.675581259227924e+22,7149141.754023289
0.030646485507631833,0.6735655254094516,0.002230869938839589,2.597015727126795e-06,0.32420100763434845,2820.1872919138573,1820.5662411618473,4.675685067102153e+22,7149576.761098089
0.030746485507631833,0.6735391711848825,0.002227939884216902,2.5903042903069445e-06,0.32423029862497726,2819.676117918501,1820.2765169805193,4.675788492070639e+22,7150010.17791118
0.030846485507631832,0.6735129111213624,0.0022250233171911995,2.583632200077871e-06,0.3242594819276133,2819.1668143442203,1819.9878377003763,4.6758915367984085e+22,7150442.015465815
0.03094648550763183,0.6734867445780072,0.002222120131938982,2.576999098349818e-06,0.3242885582893223,2818.6593682506864,1819.7001961538442,4.675994203923312e+22,7150872.284653549
0.03104648550763183,0.6734606709203511,0.0022192302238073186,2.57040463144212e-06,0.324317528449577,2818.1537668288397,1819.4135852456127,4.6760964960563914e+22,7151300.9962557405
0.03114648550763183,0.6734346895202615,0.0022163534892971513,2.5638484500148143e-06,0.3243463931403583,2817.6499973991354,1819.1279979516648,4.67619841578223e+22,7151728.160945004
0.03124648550763183,0.673408799755856,0.0022134898260468467,2.5573302090007025e-06,0.3243751530862554,2817.148047409823,1818.843427318344,4.676299965659316e+22,7152153.789286671
0.03134648550763183,0.67338300101142,0.0022106391328161187,2.5508495675397126e-06,0.3244038090045635,2816.6479044352536,1818.5598664614183,4.67640114822038e+22,7152577.891740192
0.031446485507631836,0.6733572926773272,0.0022078013094702594,2.544406188915594e-06,0.32443236160538086,2816.149556174209,1818.2773085651722,4.676501965972746e+22,7153000.478660546
0.03154648550763184,0.6733316741499588,0.002204976256964531,2.5379997404918348e-06,0.32446081159170354,2815.652990448265,1817.9957468815048,4.676602421398652e+22,7153421.56029961
0.03164648550763184,0.6733061448316261,0.002202163877328842,2.5316298936483524e-06,0.32448915965951863,2815.15819520018,1817.7151747290493,4.676702516955596e+22,7153841.146807506
0.031746485507631844,0.6732807041304942,0.0021993640736527494,2.5252963237212855e-06,0.32451740649789657,2814.665158492307,1817.4355854923017,4.676802255076648e+22,7154259.248233937
0.03184648550763185,0.6732553514605057,0.0021965767500707503,2.5189987099438478e-06,0.3245455527890809,2814.1738685050327,1817.156972620767,4.676901638170776e+22,7154675.8745294865
0.03194648550763185,0.6732300862413063,0.0021938018117477133,2.5127367353868108e-06,0.3245735992085779,2813.6843135352437,1816.8793296281158,4.677000668623156e+22,7155091.03554691
0.03204648550763185,0.6732049078981721,0.0021910391648645514,2.506510086899563e-06,0.32460154642524364,2813.1964819948143,1816.602650091358,4.677099348795484e+22,7155504.741042402
0.032146485507631856,0.6731798158619379,0.0021882887166042556,2.5003184550544347e-06,0.32462939510137007,2812.710362409123,1816.3269276500296,4.67719768102628e+22,7155917.000676837
0.03224648550763186,0.673154809568925,0.002185550375138138,2.494161534091826e-06,0.32465714589277006,2812.2259434155835,1816.0521560053846,4.677295667631185e+22,7156327.824017
0.03234648550763186,0.6731298884608725,0.002182824049612225,2.488039021864352e-06,0.32468479944886036,2811.7432137622154,1815.7783289196145,4.677393310903254e+22,7156737.220536786
0.032446485507631864,0.6731050519848693,0.002180109650133888,2.4819506197827616e-06,0.32471235641274415,2811.262162306218,1815.5054402150668,4.677490613113254e+22,7157145.199618399
0.03254648550763187,0.6730802995932844,0.002177407087758761,2.4758960327636335e-06,0.324739817421291,2810.782778012582,1815.233483773479,4.677587576509935e+22,7157551.770553501
0.03264648550763187,0.6730556307437029,0.002174716274477887,2.4698749691780874e-06,0.324767183105217,2810.305049952715,1814.9624535352314,4.677684203320327e+22,7157956.942544383
0.03274648550763187,0.6730310448988581,0.0021720371232050533,2.4638871408009075e-06,0.324794454089163,2809.828967303095,1814.6923434986052,4.67778049575e+22,7158360.724705084
0.032846485507631876,0.6730065415265695,0.002169369547764241,2.457932262759594e-06,0.32482163099177064,2809.354519343937,1814.4231477190497,4.677876455983348e+22,7158763.1260625
0.03294648550763188,0.6729821200996768,0.0021667134628773534,2.452010053484752e-06,0.32484871442575947,2808.881695457887,1814.1548603084702,4.677972086183853e+22,7159164.1555575
0.03304648550763188,0.6729577800959801,0.0021640687841522647,2.4461202346636568e-06,0.32487570499800034,2808.410485128735,1813.8874754345197,4.678067388494343e+22,7159563.822045986
0.033146485507631884,0.6729335209981757,0.0021614354280709526,2.440262531192952e-06,0.32490260330958937,2807.9408779401438,1813.6209873199007,4.6781623650372555e+22,7159962.134299959
0.03324648550763189,0.6729093422937977,0.0021588133119777265,2.4344366711301213e-06,0.3249294099559207,2807.472863574404,1813.3553902416857,4.678257017914899e+22,7160359.101008583
0.03334648550763189,0.6728852434751574,0.002156202354067758,2.428642385647929e-06,0.3249561255267564,2807.006431811207,1813.0906785306406,4.678351349209691e+22,7160754.73077919
0.03344648550763189,0.6728612240392846,0.0021536024733758807,2.4228794089909404e-06,0.32498275060629767,2806.5415725264306,1812.82684657056,4.678445360984418e+22,7161149.032138308
0.033546485507631896,0.6728372834878704,0.0021510135897655006,2.417147478431747e-06,0.3250092857732529,2806.078275690948,1812.563888797614,4.678539055282466e+22,7161542.013532653
0.0336464855076319,0.6728134213272087,0.00214843562391756,2.41144633422573e-06,0.3250357316009068,2805.6165313694596,1812.3017996997075,4.678632434128077e+22,7161933.68333013
0.0337464855076319,0.6727896370681421,0.0021458684973197782,2.4057757195679572e-06,0.3250620886571859,2805.1563297193356,1812.0405738158431,4.678725499526567e+22,7162324.049820769
0.033846485507631904,0.6727659302260053,0.002143312132256173,2.400135380553251e-06,0.3250883575047252,2804.697660989477,1811.7802057354982,4.678818253464572e+22,7162713.121217708
0.03394648550763191,0.6727423003205714,0.0021407664517966722,2.3945250661352633e-06,0.32511453870093304,2804.240515519195,1811.5206900980113,4.678910697910274e+22,7163100.905658121
0.03404648550763191,0.6727187468759978,0.0021382313797867637,2.3889445280841276e-06,0.32514063279805455,2803.7848837371125,1811.2620215919735,4.679002834813619e+22,7163487.411204139
0.03414648550763191,0.6726952694207737,0.002135706840837403,2.38339352094627e-06,0.32516664034323506,2803.3307561600755,1811.004194954638,4.679094666106551e+22,7163872.645843767
0.034246485507631916,0.6726718674876684,0.0021331927603151866,2.377871802007148e-06,0.3251925618785816,2802.8781233920795,1810.7472049713265,4.67918619370322e+22,7164256.61749178
0.03434648550763192,0.672648540613679,0.002130689064332614,2.372379131252922e-06,0.3252183979412241,2802.4269761232194,1810.491046474853,4.679277419500205e+22,7164639.333990602
0.03444648550763192,0.6726252883399816,0.00212819567973839,2.36691527133133e-06,0.32524414906337573,2801.9773051286493,1810.2357143449562,4.679368345376724e+22,7165020.803111189
0.034546485507631924,0.6726021102118802,0.0021257125341079494,2.3614799875137646e-06,0.3252698157723915,2801.529101267564,1809.9812035077348,4.67945897319484e+22,7165401.032553865
0.03464648550763193,0.6725790057787574,0.002123239555734223,2.3560730476605755e-06,0.3252953985908276,2801.0823554821854,1809.727508935097,4.679549304799669e+22,7165780.029949194
0.03474648550763193,0.6725559745940288,0.002120776673618495,2.3506942221850596e-06,0.3253208980364974,2800.6370587967717,1809.4746256442102,4.679639342019584e+22,7166157.802858785
0.03484648550763193,0.672533016215092,0.00211832381746134,2.3453432840173266e-06,0.32534631462252966,2800.1932023166437,1809.222548696974,4.679729086666419e+22,7166534.358776137
0.034946485507631936,0.6725101302032814,0.002115880917653694,2.340020008568942e-06,0.32537164885742315,2799.7507772272174,1808.971273199481,4.679818540535653e+22,7166909.705127428
0.03504648550763194,0.6724873161238232,0.0021134479052681674,2.334724173699502e-06,0.325396901245102,2799.309774793056,1808.7207943015032,4.67990770540662e+22,7167283.849272321
0.03514648550763194,0.6724645735457869,0.002111024712050478,2.3294555596838014e-06,0.3254220722849697,2798.8701863569327,1808.4711071959705,4.679996583042684e+22,7167656.79850474
0.035246485507631944,0.6724419020420439,0.00210861127041095,2.324213949178128e-06,0.32544716247196304,2798.432003338911,1808.222207118473,4.6800851751914445e+22,7168028.56005366
